大会,チーム,試合数,セット数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,バックアタック効果率,セット平均,ブロック得点,セット平均.1,サーブ打数,ノータッチ,エース,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,大分三好ヴァイセアドラー,25,89,736,360,56,48.9,41.30434782608695,174,90,17,51.7,41.95402298850575,4.04,33,0.37,288,6,14,88,62,4.7,649,198,184,44.7,360,33,20,413
レギュラーラウンド,大分三好ヴァイセアドラー,25,89,736,360,56,48.9,41.30434782608695,174,90,17,51.7,41.95402298850575,4.04,33,0.37,288,6,14,88,62,4.7,649,198,184,44.7,360,33,20,413
レギュラーシーズン通算,,25,89,736,360,56,48.9,41.30434782608695,174,90,17,51.7,41.95402298850575,4.04,33,0.37,288,6,14,88,62,4.7,649,198,184,44.7,360,33,20,413
通算,,25,89,736,360,56,48.9,41.30434782608695,174,90,17,51.7,41.95402298850575,4.04,33,0.37,288,6,14,88,62,4.7,649,198,184,44.7,360,33,20,413
