大会,チーム,試合数,セット数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,バックアタック効果率,セット平均,ブロック得点,セット平均.1,サーブ打数,ノータッチ,エース,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,VC長野トライデンツ,27,45,177,69,11,39.0,32.7683615819209,2,0,1,0.0,-50.0,1.53,4,0.09,117,3,2,17,24,5.8,252,90,66,48.8,69,4,5,78
レギュラーラウンド,VC長野トライデンツ,27,45,177,69,11,39.0,32.7683615819209,2,0,1,0.0,-50.0,1.53,4,0.09,117,3,2,17,24,5.8,252,90,66,48.8,69,4,5,78
V.LEAGUE DIVISION1 MEN 2018-19,VC長野トライデンツ,10,29,137,55,13,40.1,30.656934306569344,10,4,3,40.0,10.0,1.9,3,0.1,96,2,2,9,20,7.0,227,86,61,51.3,55,3,4,62
レギュラーラウンド,VC長野トライデンツ,10,29,137,55,13,40.1,30.656934306569344,10,4,3,40.0,10.0,1.9,3,0.1,96,2,2,9,20,7.0,227,86,61,51.3,55,3,4,62
レギュラーシーズン通算,,37,74,314,124,24,39.5,31.84713375796178,12,4,4,33.3,0.0,1.68,7,0.09,213,5,4,26,44,6.3,479,176,127,50.0,124,7,9,140
通算,,37,74,314,124,24,39.5,31.84713375796178,12,4,4,33.3,0.0,1.68,7,0.09,213,5,4,26,44,6.3,479,176,127,50.0,124,7,9,140
