大会,チーム,試合数,セット数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,バックアタック効果率,セット平均,ブロック得点,セット平均.1,サーブ打数,ノータッチ,エース,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,堺ブレイザーズ,17,13,58,26,1,44.8,43.103448275862064,13,9,0,69.2,69.23076923076923,2.00,2,0.15,20,0,1,2,5,8.8,33,14,8,54.5,26,2,1,29
レギュラーラウンド,堺ブレイザーズ,16,13,58,26,1,44.8,43.103448275862064,13,9,0,69.2,69.23076923076923,2.00,2,0.15,20,0,1,2,5,8.8,33,14,8,54.5,26,2,1,29
GAME1（5位決定戦）,堺ブレイザーズ,1,0,0,0,0,-,,0,0,0,-,,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,16,13,58,26,1,44.8,43.103448275862064,13,9,0,69.2,69.23076923076923,2.00,2,0.15,20,0,1,2,5,8.8,33,14,8,54.5,26,2,1,29
通算,,17,13,58,26,1,44.8,43.103448275862064,13,9,0,69.2,69.23076923076923,2.00,2,0.15,20,0,1,2,5,8.8,33,14,8,54.5,26,2,1,29
