大会,チーム,試合数,セット数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,バックアタック効果率,セット平均,ブロック得点,セット平均.1,サーブ打数,ノータッチ,エース,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,FC東京,15,17,18,9,2,50.0,38.88888888888889,0,0,0,-,,0.53,7,0.41,19,0,0,9,1,-10.5,0,0,0,-,9,7,0,16
レギュラーラウンド,FC東京,15,17,18,9,2,50.0,38.88888888888889,0,0,0,-,,0.53,7,0.41,19,0,0,9,1,-10.5,0,0,0,-,9,7,0,16
V.LEAGUE DIVISION1 MEN 2018-19,FC東京,5,2,1,0,1,0.0,-100.0,0,0,0,-,,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,FC東京,5,2,1,0,1,0.0,-100.0,0,0,0,-,,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,20,19,19,9,3,47.4,31.57894736842105,0,0,0,-,,0.47,7,0.37,19,0,0,9,1,-10.5,0,0,0,-,9,7,0,16
通算,,20,19,19,9,3,47.4,31.57894736842105,0,0,0,-,,0.47,7,0.37,19,0,0,9,1,-10.5,0,0,0,-,9,7,0,16
