大会,チーム,試合数,セット数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,バックアタック効果率,セット平均,ブロック得点,セット平均.1,サーブ打数,ノータッチ,エース,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,JTサンダーズ広島,23,13,43,16,1,37.2,34.883720930232556,17,7,1,41.2,35.294117647058826,1.23,1,0.08,16,1,0,4,2,3.1,0,0,0,-,16,1,1,18
レギュラーラウンド,JTサンダーズ広島,22,13,43,16,1,37.2,34.883720930232556,17,7,1,41.2,35.294117647058826,1.23,1,0.08,16,1,0,4,2,3.1,0,0,0,-,16,1,1,18
GAME2（4位決定戦）,JTサンダーズ広島,1,0,0,0,0,-,,0,0,0,-,,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,22,13,43,16,1,37.2,34.883720930232556,17,7,1,41.2,35.294117647058826,1.23,1,0.08,16,1,0,4,2,3.1,0,0,0,-,16,1,1,18
通算,,23,13,43,16,1,37.2,34.883720930232556,17,7,1,41.2,35.294117647058826,1.23,1,0.08,16,1,0,4,2,3.1,0,0,0,-,16,1,1,18
