大会,チーム,試合数,セット数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,バックアタック効果率,セット平均,ブロック得点,セット平均.1,サーブ打数,ノータッチ,エース,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,堺ブレイザーズ,24,75,437,211,22,48.3,43.24942791762014,119,66,4,55.5,52.10084033613446,2.81,30,0.4,258,6,8,44,71,8.0,465,203,101,54.5,211,30,14,255
レギュラーラウンド,堺ブレイザーズ,24,75,437,211,22,48.3,43.24942791762014,119,66,4,55.5,52.10084033613446,2.81,30,0.4,258,6,8,44,71,8.0,465,203,101,54.5,211,30,14,255
V.LEAGUE DIVISION1 MEN 2018-19,堺ブレイザーズ,16,60,322,149,26,46.3,38.19875776397515,36,19,5,52.8,38.88888888888889,2.48,24,0.4,247,10,7,46,70,9.3,352,146,85,53.6,149,24,17,190
レギュラーラウンド,堺ブレイザーズ,11,39,193,91,13,47.2,40.41450777202073,20,12,1,60.0,55.00000000000001,2.33,17,0.44,153,5,5,30,43,8.7,230,104,50,56.1,91,17,10,118
ファイナル６,堺ブレイザーズ,5,21,129,58,13,45.0,34.883720930232556,16,7,4,43.8,18.75,2.76,7,0.33,94,5,2,16,27,10.4,122,42,35,48.8,58,7,7,72
レギュラーシーズン通算,,35,114,630,302,35,47.9,42.38095238095238,139,78,5,56.1,52.51798561151079,2.65,47,0.41,411,11,13,74,114,8.3,695,307,151,55.0,302,47,24,373
通算,,40,135,759,360,48,47.4,41.10671936758894,155,85,9,54.8,49.03225806451613,2.67,54,0.4,505,16,15,90,141,8.7,817,349,186,54.1,360,54,31,445
