大会,チーム,試合数,セット数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,バックアタック効果率,セット平均,ブロック得点,セット平均.1,サーブ打数,ノータッチ,エース,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,FC東京,19,67,0,0,0,-,,0,0,0,-,,-,0,-,0,0,0,0,0,-,351,142,83,52.3,0,0,0,0
レギュラーラウンド,FC東京,19,67,0,0,0,-,,0,0,0,-,,-,0,-,0,0,0,0,0,-,351,142,83,52.3,0,0,0,0
V.LEAGUE DIVISION1 MEN 2018-19,FC東京,27,56,195,71,13,36.4,29.743589743589745,14,7,3,50.0,28.57142857142857,1.27,10,0.18,157,3,4,32,33,4.6,428,205,114,61.2,71,10,7,88
レギュラーラウンド,FC東京,27,56,195,71,13,36.4,29.743589743589745,14,7,3,50.0,28.57142857142857,1.27,10,0.18,157,3,4,32,33,4.6,428,205,114,61.2,71,10,7,88
レギュラーシーズン通算,,46,123,195,71,13,36.4,29.743589743589745,14,7,3,50.0,28.57142857142857,0.58,10,0.08,157,3,4,32,33,4.6,779,347,197,57.2,71,10,7,88
通算,,46,123,195,71,13,36.4,29.743589743589745,14,7,3,50.0,28.57142857142857,0.58,10,0.08,157,3,4,32,33,4.6,779,347,197,57.2,71,10,7,88
