大会,チーム,試合数,セット数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,バックアタック効果率,セット平均,ブロック得点,セット平均.1,サーブ打数,ノータッチ,エース,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,FC東京,23,85,860,398,53,46.3,40.116279069767444,444,215,29,48.4,41.891891891891895,4.68,37,0.44,316,4,12,78,94,6.3,1,0,1,50.0,398,37,16,451
レギュラーラウンド,FC東京,23,85,860,398,53,46.3,40.116279069767444,444,215,29,48.4,41.891891891891895,4.68,37,0.44,316,4,12,78,94,6.3,1,0,1,50.0,398,37,16,451
レギュラーシーズン通算,,23,85,860,398,53,46.3,40.116279069767444,444,215,29,48.4,41.891891891891895,4.68,37,0.44,316,4,12,78,94,6.3,1,0,1,50.0,398,37,16,451
通算,,23,85,860,398,53,46.3,40.116279069767444,444,215,29,48.4,41.891891891891895,4.68,37,0.44,316,4,12,78,94,6.3,1,0,1,50.0,398,37,16,451
