大会,チーム,試合数,セット数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,バックアタック効果率,セット平均,ブロック得点,セット平均.1,サーブ打数,ノータッチ,エース,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,サントリーサンバーズ,19,34,11,6,0,54.5,54.54545454545454,0,0,0,-,,0.18,1,0.03,51,0,1,10,13,3.4,1,0,0,0.0,6,1,1,8
レギュラーラウンド,サントリーサンバーズ,16,30,11,6,0,54.5,54.54545454545454,0,0,0,-,,0.20,1,0.03,46,0,1,8,11,3.8,1,0,0,0.0,6,1,1,8
GAME1（5位決定戦）,サントリーサンバーズ,1,1,0,0,0,-,,0,0,0,-,,-,0,-,1,0,0,1,0,-25.0,0,0,0,-,0,0,0,0
GAME2（4位決定戦）,サントリーサンバーズ,1,1,0,0,0,-,,0,0,0,-,,-,0,-,2,0,0,1,1,0.0,0,0,0,-,0,0,0,0
セミファイナル（３位決定戦）,サントリーサンバーズ,1,2,0,0,0,-,,0,0,0,-,,-,0,-,2,0,0,0,1,12.5,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,16,30,11,6,0,54.5,54.54545454545454,0,0,0,-,,0.20,1,0.03,46,0,1,8,11,3.8,1,0,0,0.0,6,1,1,8
通算,,19,34,11,6,0,54.5,54.54545454545454,0,0,0,-,,0.18,1,0.03,51,0,1,10,13,3.4,1,0,0,0.0,6,1,1,8
