試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-02-27,ヴォレアス北海道,0,,越川優,3,■,■,■,nan,nan,11,6,1,54.5,45.5,2.00,4,1,1,25.0,0,-,16,4,2,4,28.1,16,6,4,50.0,,,,,,,,
2021-02-27,ヴォレアス北海道,2,,山口功太郎,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-27,ヴォレアス北海道,3,,田城貴之,2,■,■,nan,nan,nan,2,1,0,50.0,50.0,0.50,0,0,0,-,2,1.00,7,1,1,1,14.3,0,0,0,-,,,,,,,,
2021-02-27,ヴォレアス北海道,4,,古田史郎,3,■,■,■,nan,nan,18,14,0,77.8,77.8,4.67,6,5,0,83.3,4,1.33,7,0,2,0,-7.1,0,0,0,-,,,,,,,,
2021-02-27,ヴォレアス北海道,5,,家近滉一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-27,ヴォレアス北海道,6,,本澤凌斗,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,1,0.33,14,1,2,4,10.7,0,0,0,-,,,,,,,,
2021-02-27,ヴォレアス北海道,7,,関根俊哉,1,nan,nan,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,6,0,2,1,-4.2,0,0,0,-,,,,,,,,
2021-02-27,ヴォレアス北海道,8,L,渡辺俊介,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,3,2,66.7,,,,,,,,
2021-02-27,ヴォレアス北海道,9,,加藤伊織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-27,ヴォレアス北海道,10,L,白石啓丈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-27,ヴォレアス北海道,13,,佐々木博秋,3,■,■,■,nan,nan,11,4,1,36.4,27.3,1.33,3,1,0,33.3,1,0.33,12,1,2,4,12.5,8,3,3,56.2,,,,,,,,
2021-02-27,ヴォレアス北海道,14,,張育陞,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-27,ヴォレアス北海道,20,,戸田拓也,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-27,ヴォレアス北海道,23,,田城広光,3,■,■,■,nan,nan,2,2,0,100.0,100.0,0.67,0,0,0,-,2,0.67,12,2,3,3,16.7,1,0,0,0.0,,,,,,,,
2021-02-27,ヴォレアス北海道,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,46,28,2,60.9,56.5,9.33,13,7,1,53.8,10,3.33,74,9,14,17,13.2,31,12,9,53.2,73,17,18,23.3,1,0.33,6.4,57.1
