試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-12-06,ヴォレアス北海道,0,,越川優,3,■,■,■,nan,nan,17,8,3,47.1,29.4,2.67,3,0,1,0.0,2,0.67,12,1,2,3,10.4,14,9,2,71.4,,,,,,,,
2020-12-06,ヴォレアス北海道,2,,山口功太郎,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-06,ヴォレアス北海道,3,,田城貴之,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-06,ヴォレアス北海道,4,,古田史郎,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-06,ヴォレアス北海道,5,,家近滉一,3,■,■,■,nan,nan,5,2,1,40.0,20.0,0.67,0,0,0,-,0,-,9,0,2,3,2.8,19,12,1,65.8,,,,,,,,
2020-12-06,ヴォレアス北海道,6,,本澤凌斗,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,10,0,3,3,0.0,0,0,0,-,,,,,,,,
2020-12-06,ヴォレアス北海道,8,L,渡辺俊介,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,9,3,87.5,,,,,,,,
2020-12-06,ヴォレアス北海道,10,L,白石啓丈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-06,ヴォレアス北海道,13,,佐々木博秋,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-06,ヴォレアス北海道,14,,張育陞,3,■,■,■,nan,nan,32,20,2,62.5,56.2,6.67,13,8,1,61.5,2,0.67,19,5,3,6,30.3,0,0,0,-,,,,,,,,
2020-12-06,ヴォレアス北海道,17,,辰巳遼,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-06,ヴォレアス北海道,18,,後藤万澄,3,■,■,■,nan,nan,8,6,0,75.0,75.0,2.00,0,0,0,-,2,0.67,14,1,3,1,3.6,0,0,0,-,,,,,,,,
2020-12-06,ヴォレアス北海道,20,,戸田拓也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-06,ヴォレアス北海道,23,,田城広光,3,■,■,■,nan,nan,6,2,0,33.3,33.3,0.67,0,0,0,-,4,1.33,9,0,3,3,0.0,0,0,0,-,,,,,,,,
2020-12-06,ヴォレアス北海道,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,69,39,6,56.5,47.8,13.00,16,8,2,50.0,10,3.33,73,7,16,19,10.6,45,30,6,73.3,71,21,7,29.6,5,1.67,3.6,56.5
