試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2002-03-15,東レアローズ,3,,加藤陽一,5,■,■,■,■,■,36,15,5,0.4166666666666667,0.2777777777777778,3.00,13,5,3,38.5,2,0.40,12,0,0,6,12.5,13,11,0,84.6
2002-03-15,東レアローズ,4,,魚井貞夫,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2002-03-15,東レアローズ,5,,笠原紀久,3,□,□,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-
2002-03-15,東レアローズ,6,,山口誠,5,■,■,■,■,■,1,0,0,0.0,0.0,-,1,0,0,0.0,1,0.20,24,2,1,4,11.7,0,0,0,-
2002-03-15,東レアローズ,7,,齋藤信治,5,■,■,■,■,■,10,6,0,0.6,0.6,1.20,0,0,0,-,1,0.20,9,1,3,0,11.1,0,0,0,-
2002-03-15,東レアローズ,8,,泉川正幸,5,■,■,■,■,■,21,10,0,0.47619047619047616,0.47619047619047616,2.00,2,1,0,50.0,2,0.40,23,0,2,4,4.3,44,36,0,81.8
2002-03-15,東レアローズ,9,,ダジルバカルロス,5,■,■,■,■,■,46,22,4,0.4782608695652174,0.391304347826087,4.40,18,10,2,55.6,2,0.40,21,1,2,2,6.2,1,1,0,100.0
2002-03-15,東レアローズ,11,,小林敦,5,■,■,■,■,■,19,11,2,0.5789473684210527,0.47368421052631576,2.20,0,0,0,-,3,0.60,10,0,0,3,7.5,2,2,0,100.0
2002-03-15,東レアローズ,12,,鈴木聡,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2002-03-15,東レアローズ,15,,清水喬嗣,3,□,nan,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2002-03-15,東レアローズ,16,,高杉洋平,4,□,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-
2002-03-15,東レアローズ,18,L,浅川敏,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,34,23,0,67.6
2002-03-15,東レアローズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,133,64,11,0.48120300751879697,0.39849624060150374,12.80,34,16,5,47.1,11,2.20,107,4,8,22,8.5,94,73,0,77.7
2002-03-15,サントリーサンバーズ,1,,朝日健太郎,5,■,■,■,■,■,5,4,0,0.8,0.8,0.80,0,0,0,-,6,1.20,5,0,0,1,5.0,0,0,0,-
2002-03-15,サントリーサンバーズ,2,,佐々木太一,5,■,■,■,■,■,16,9,1,0.5625,0.5,1.80,0,0,0,-,3,0.60,16,0,0,3,4.7,2,1,0,50.0
2002-03-15,サントリーサンバーズ,3,,宮本守,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2002-03-15,サントリーサンバーズ,4,,清水雅之,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,20,0,1,0,0.0,0,0,0,-
2002-03-15,サントリーサンバーズ,6,,栗原圭介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2002-03-15,サントリーサンバーズ,9,,上田芳裕,4,□,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,5,0,0,3,15.0,0,0,0,-
2002-03-15,サントリーサンバーズ,10,,荻野正二,5,■,■,■,■,■,6,1,2,0.16666666666666666,-0.16666666666666666,0.20,0,0,0,-,0,-,15,0,0,2,3.3,37,26,0,70.3
2002-03-15,サントリーサンバーズ,11,L,津曲勝利,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,41,36,0,87.8
2002-03-15,サントリーサンバーズ,12,,木原丈裕,5,■,■,■,■,■,20,9,2,0.45,0.35,1.80,8,3,0,37.5,1,0.20,20,0,0,2,2.5,17,10,0,58.8
2002-03-15,サントリーサンバーズ,15,,栗原功武,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2002-03-15,サントリーサンバーズ,16,,ジルソンベルナルド,5,■,■,■,■,■,86,44,13,0.5116279069767442,0.36046511627906974,8.80,33,17,4,51.5,2,0.40,21,4,7,8,26.7,0,0,0,-
2002-03-15,サントリーサンバーズ,17,,阿南卓,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2002-03-15,サントリーサンバーズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,133,67,18,0.5037593984962406,0.3684210526315789,13.40,41,20,4,48.8,12,2.40,104,4,8,19,8.0,97,73,0,75.3
2002-03-15,堺ブレイザーズ,チーム合計,チーム合計,チーム合計,3,■,■,■,nan,nan,9,4,1,0.4444444444444444,0.3333333333333333,1.33,0,0,0,-,2,0.67,9,1,2,1,11.7,0,0,0,-
2002-03-15,堺ブレイザーズ,1,,澤畠雄一郎,4,■,■,■,■,nan,18,7,2,0.3888888888888889,0.2777777777777778,1.75,0,0,0,-,0,-,7,0,0,2,7.1,0,0,0,-
2002-03-15,堺ブレイザーズ,4,,中垣内祐一,3,nan,□,■,■,nan,16,7,0,0.4375,0.4375,2.33,6,4,0,66.7,1,0.33,5,0,0,1,5.0,4,2,0,50.0
2002-03-15,堺ブレイザーズ,5,,市橋祐之,3,□,■,■,nan,nan,1,0,1,0.0,-1.0,-,0,0,0,-,0,-,9,0,2,0,0.0,0,0,0,-
2002-03-15,堺ブレイザーズ,6,,千葉進也,3,■,■,nan,□,nan,13,3,4,0.23076923076923078,-0.07692307692307693,1.00,2,1,1,50.0,0,-,6,0,0,3,12.5,5,1,0,20.0
2002-03-15,堺ブレイザーズ,7,,渡邊友嗣,3,□,nan,□,■,nan,10,7,0,0.7,0.7,2.33,4,3,0,75.0,0,-,6,1,0,0,13.3,4,4,0,100.0
2002-03-15,堺ブレイザーズ,9,,高橋智則,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2002-03-15,堺ブレイザーズ,10,,甲斐祐之,3,■,■,■,nan,nan,19,5,6,0.2631578947368421,-0.05263157894736842,1.67,6,2,1,33.3,0,-,6,0,2,1,4.2,6,6,0,100.0
2002-03-15,堺ブレイザーズ,12,,増成一志,3,■,nan,□,■,nan,0,0,0,,,-,0,0,0,-,0,-,12,0,1,2,4.2,0,0,0,-
2002-03-15,堺ブレイザーズ,15,,伊藤信博,3,nan,□,□,■,nan,7,2,0,0.2857142857142857,0.2857142857142857,0.67,1,0,0,0.0,0,-,6,0,1,2,8.3,0,0,0,-
2002-03-15,堺ブレイザーズ,22,L,酒井新悟,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,42,37,0,88.1
2002-03-15,堺ブレイザーズ,23,,グルビッチウラジミル,4,■,■,■,■,nan,17,6,1,0.35294117647058826,0.29411764705882354,1.50,3,0,0,0.0,1,0.25,12,0,1,1,2.1,20,18,0,90.0
2002-03-15,堺ブレイザーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,110,41,15,0.37272727272727274,0.23636363636363636,10.25,22,10,2,45.5,4,1.00,79,2,9,13,6.1,81,68,0,84.0
2002-03-15,NECブルーロケッツ,2,,細川延由,3,□,nan,□,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,4,0,1,1,6.2,0,0,0,-
2002-03-15,NECブルーロケッツ,5,,大関元樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2002-03-15,NECブルーロケッツ,6,,竹内実,4,■,■,■,■,nan,21,10,4,0.47619047619047616,0.2857142857142857,2.50,5,3,1,60.0,1,0.25,15,0,3,1,1.7,38,28,0,73.7
2002-03-15,NECブルーロケッツ,8,L,西村晃一,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,14,0,93.3
2002-03-15,NECブルーロケッツ,10,,青木一平,4,■,■,■,■,nan,15,7,0,0.4666666666666667,0.4666666666666667,1.75,0,0,0,-,3,0.75,21,1,0,1,6.0,0,0,0,-
2002-03-15,NECブルーロケッツ,11,,渡邉正堂,4,■,■,■,■,nan,4,3,0,0.75,0.75,0.75,0,0,0,-,3,0.75,11,0,0,0,0.0,0,0,0,-
2002-03-15,NECブルーロケッツ,12,,奥田晃,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
