試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-01-23,KUROBEアクアフェアリーズ,1,,丸山紗季,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,1,0,1,50.0,,,,,,,,
2021-01-23,KUROBEアクアフェアリーズ,3,,間橋香織,3,■,■,■,nan,nan,21,4,4,19.0,0.0,1.33,1,0,1,0.0,2,0.67,5,0,0,1,5.0,18,9,3,58.3,,,,,,,,
2021-01-23,KUROBEアクアフェアリーズ,4,L,馬場ゆりか,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,11,1,95.8,,,,,,,,
2021-01-23,KUROBEアクアフェアリーズ,9,,舛田紗淑,4,■,■,■,■,nan,40,10,3,25.0,17.5,2.50,7,1,0,14.3,0,-,12,0,1,7,12.5,38,21,7,64.5,,,,,,,,
2021-01-23,KUROBEアクアフェアリーズ,10,,リーシモーン,4,■,■,■,■,nan,45,12,3,26.7,20.0,3.00,9,4,0,44.4,0,-,7,0,1,0,-3.6,0,0,0,-,,,,,,,,
2021-01-23,KUROBEアクアフェアリーズ,11,,杉原若葉,3,■,■,■,nan,nan,10,5,1,50.0,40.0,1.67,0,0,0,-,1,0.33,8,0,2,2,0.0,0,0,0,-,,,,,,,,
2021-01-23,KUROBEアクアフェアリーズ,12,,浮島杏加子,2,nan,□,nan,□,nan,13,4,1,30.8,23.1,2.00,2,0,0,0.0,0,-,3,0,1,0,-8.3,0,0,0,-,,,,,,,,
2021-01-23,KUROBEアクアフェアリーズ,13,,梅津憂理,2,nan,nan,□,■,nan,12,4,1,33.3,25.0,2.00,1,0,0,0.0,2,1.00,6,0,1,2,4.2,16,5,2,37.5,,,,,,,,
2021-01-23,KUROBEアクアフェアリーズ,14,,細沼綾,4,■,■,■,■,nan,19,4,0,21.1,21.1,1.00,0,0,0,-,0,-,9,1,1,1,11.1,2,2,0,100.0,,,,,,,,
2021-01-23,KUROBEアクアフェアリーズ,15,,小西愛衣,3,nan,□,□,■,nan,0,0,0,,,-,0,0,0,-,0,-,7,0,1,3,7.1,0,0,0,-,,,,,,,,
2021-01-23,KUROBEアクアフェアリーズ,16,,星加輝,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,7,0,1,1,0.0,0,0,0,-,,,,,,,,
2021-01-23,KUROBEアクアフェアリーズ,18,L,立石優華,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-23,KUROBEアクアフェアリーズ,19,,小杉凜華,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,,,,,,,,
2021-01-23,KUROBEアクアフェアリーズ,21,,道下ひなの,3,nan,□,□,■,nan,6,4,1,66.7,50.0,1.33,0,0,0,-,1,0.33,9,1,1,4,19.4,0,0,0,-,,,,,,,,
2021-01-23,KUROBEアクアフェアリーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,167,48,14,28.7,20.4,12.00,20,5,1,25.0,6,1.50,75,2,11,22,6.3,87,48,14,63.2,157,60,3,38.2,9,2.25,4.9,55.6
