試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2021-02-07,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,1,,丸山紗季,3,□,■,■,nan,nan,6,1,0,16.7,16.7,0.33,0,0,0,-,0,-,4,0,1,1,0.0,30,6,13,41.7,1
2021-02-07,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,4,L,馬場ゆりか,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,7,2,50.0,0
2021-02-07,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,6,,山城愛心,2,■,nan,□,nan,nan,6,1,0,16.7,16.7,0.50,0,0,0,-,0,-,4,0,0,1,6.2,11,2,6,45.5,1
2021-02-07,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,7,,島田美紅,2,nan,□,□,nan,nan,2,1,0,50.0,50.0,0.50,0,0,0,-,0,-,5,1,0,2,30.0,0,0,0,-,2
2021-02-07,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,9,,舛田紗淑,3,■,■,■,nan,nan,27,8,1,29.6,25.9,2.67,6,1,0,16.7,1,0.33,6,1,1,0,12.5,9,3,0,33.3,10
2021-02-07,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,10,,リーシモーン,3,■,■,■,nan,nan,33,9,3,27.3,18.2,3.00,4,1,0,25.0,3,1.00,6,0,0,2,8.3,0,0,0,-,12
2021-02-07,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,11,,杉原若葉,1,□,nan,nan,nan,nan,3,0,1,0.0,-33.3,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2021-02-07,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,12,,浮島杏加子,1,nan,□,nan,nan,nan,2,1,0,50.0,50.0,1.00,2,1,0,50.0,0,-,1,0,0,0,0.0,0,0,0,-,1
2021-02-07,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,13,,梅津憂理,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-02-07,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,14,,細沼綾,3,■,■,■,nan,nan,4,1,0,25.0,25.0,0.33,0,0,0,-,3,1.00,5,0,0,2,10.0,2,0,2,50.0,4
2021-02-07,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,16,,星加輝,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,7,0,0,2,7.1,0,0,0,-,0
2021-02-07,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,18,,立石優華,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-02-07,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,19,,小杉凜華,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2021-02-07,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,21,,道下ひなの,3,■,■,■,nan,nan,3,1,0,33.3,33.3,0.33,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,1
2021-02-07,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,87,23,5,26.4,20.7,7.67,12,3,0,25.0,7,2.33,44,2,2,13,10.8,68,18,23,43.4,32
