試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-02-06,KUROBEアクアフェアリーズ,1,,丸山紗季,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,4,L,馬場ゆりか,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,5,4,70.0,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,6,,山城愛心,4,■,■,■,■,nan,22,6,0,27.3,27.3,1.50,1,0,0,0.0,4,1.00,14,0,1,3,3.6,34,6,13,36.8,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,9,,舛田紗淑,4,■,■,■,■,nan,30,9,0,30.0,30.0,2.25,1,0,0,0.0,2,0.50,16,1,2,4,9.4,45,16,12,48.9,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,10,,リーシモーン,4,■,■,■,■,nan,50,21,4,42.0,34.0,5.25,13,6,0,46.2,3,0.75,13,0,1,6,9.6,0,0,0,-,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,11,,杉原若葉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,12,,浮島杏加子,1,□,nan,nan,nan,nan,3,1,1,33.3,0.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,13,,梅津憂理,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,14,,細沼綾,4,■,■,■,■,nan,9,4,0,44.4,44.4,1.00,0,0,0,-,2,0.50,9,0,0,2,5.6,0,0,0,-,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,15,,小西愛衣,4,■,■,■,■,nan,5,2,0,40.0,40.0,0.50,0,0,0,-,0,-,15,1,1,2,8.3,0,0,0,-,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,16,,星加輝,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,18,,立石優華,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,19,,小杉凜華,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,7,0,1,0,-3.6,0,0,0,-,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,21,,道下ひなの,4,■,■,■,■,nan,29,7,3,24.1,13.8,1.75,0,0,0,-,2,0.50,10,0,1,3,5.0,1,0,1,50.0,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,148,50,8,33.8,28.4,12.50,15,6,0,40.0,13,3.25,88,2,7,21,6.2,90,27,30,46.7,159,64,14,40.3,8,2.00,12.1,54.3
