名前,月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
山内隆宏,12,FC東京,6,2,1,1,0,100.0,100.0,0,0,0,1,7,0,0,2,0,0,0,,0.5,0.5,7.1,
山岡祐也,01,FC東京,10,29,6,3,0,50.0,50.0,0,0,0,6,80,0,3,21,2,0,0,,0.1,0.2,5.6,0.0
山岡祐也,02,FC東京,10,31,6,3,0,50.0,50.0,0,0,0,4,94,0,0,18,0,0,0,,0.1,0.1,4.8,
山岡祐也,03,FC東京,10,15,2,1,0,50.0,50.0,0,0,0,2,42,0,1,13,2,0,0,,0.1,0.1,7.1,0.0
山岡祐也,12,FC東京,10,6,1,0,0,0.0,0.0,0,0,0,0,25,0,0,12,0,0,0,,0.0,0.0,12.0,
山本拓矢,01,パナソニックパンサーズ,7,4,0,0,0,,,0,0,0,0,0,0,0,0,4,1,0,,0.0,0.0,,25.0
山本拓矢,02,パナソニックパンサーズ,7,3,0,0,0,,,0,0,0,0,0,0,0,0,4,3,0,,0.0,0.0,,75.0
山本拓矢,03,パナソニックパンサーズ,7,5,0,0,0,,,0,0,0,0,0,0,0,0,14,9,0,,0.0,0.0,,64.3
山本拓矢,12,パナソニックパンサーズ,7,1,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,,0.0,0.0,,100.0
山本洋平,01,FC東京,23,21,0,0,0,,,0,0,0,0,0,0,0,0,113,71,0,,0.0,0.0,,62.8
山本洋平,02,FC東京,23,3,0,0,0,,,0,0,0,0,0,0,0,0,8,5,0,,0.0,0.0,,62.5
山本洋平,03,FC東京,23,3,0,0,0,,,0,0,0,0,0,0,0,0,4,3,0,,0.0,0.0,,75.0
山本洋平,12,FC東京,23,7,0,0,0,,,0,0,0,0,0,0,0,0,18,12,0,,0.0,0.0,,66.7
山本隆弘,01,パナソニックパンサーズ,5,20,6,2,1,33.3,16.7,1,0,0,0,13,0,3,5,0,0,0,0.0,0.1,0.0,3.8,
山本隆弘,02,パナソニックパンサーズ,5,25,49,17,7,34.7,20.4,17,7,4,1,31,1,7,9,0,0,0,41.2,0.7,0.0,4.8,
山本隆弘,03,パナソニックパンサーズ,5,18,38,13,4,34.2,23.7,13,3,2,0,40,4,4,11,0,0,0,23.1,0.7,0.0,14.4,
山本隆弘,12,パナソニックパンサーズ,5,6,32,13,3,40.6,31.2,5,3,0,2,21,2,6,8,0,0,0,60.0,2.2,0.3,11.9,
山本雄史,01,FC東京,18,29,55,28,0,50.9,50.9,1,1,0,18,125,0,7,29,3,2,0,100.0,1.0,0.6,4.4,66.7
山本雄史,02,FC東京,18,33,80,34,3,42.5,38.8,0,0,0,14,109,0,9,24,10,4,0,,1.0,0.4,3.4,40.0
山本雄史,03,FC東京,18,15,30,13,2,43.3,36.7,0,0,0,5,54,1,2,9,1,1,0,,0.9,0.3,5.1,100.0
山本雄史,12,FC東京,18,7,14,5,1,35.7,28.6,0,0,0,2,19,0,2,5,4,2,0,,0.7,0.3,3.9,50.0
山村宏太,01,サントリーサンバーズ,1,26,66,33,5,50.0,42.4,0,0,0,13,92,0,6,26,1,1,0,,1.3,0.5,5.4,100.0
山村宏太,02,サントリーサンバーズ,1,34,96,45,6,46.9,40.6,1,1,0,29,108,3,10,28,3,2,0,100.0,1.3,0.9,6.9,66.7
山村宏太,03,サントリーサンバーズ,1,10,19,10,0,52.6,52.6,0,0,0,5,41,1,4,12,0,0,0,,1.0,0.5,7.3,
山村宏太,12,サントリーサンバーズ,1,6,16,11,0,68.8,68.8,0,0,0,8,24,1,3,7,1,0,0,,1.8,1.3,8.3,0.0
山添信也,01,パナソニックパンサーズ,3,6,11,6,0,54.5,54.5,0,0,0,0,20,0,1,3,0,0,0,,1.0,0.0,2.5,
山添信也,02,パナソニックパンサーズ,3,10,22,10,2,45.5,36.4,0,0,0,5,35,2,3,10,0,0,0,,1.0,0.5,10.7,
山添信也,03,パナソニックパンサーズ,3,10,24,10,2,41.7,33.3,0,0,0,2,32,0,4,8,2,2,0,,1.0,0.2,3.1,100.0
山添信也,12,パナソニックパンサーズ,3,2,1,1,0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,,0.5,0.0,,
山田要平,01,大分三好ヴァイセアドラー,18,25,16,4,1,25.0,18.8,1,0,1,2,72,2,10,24,0,0,0,0.0,0.2,0.1,7.6,
山田要平,02,大分三好ヴァイセアドラー,18,36,16,8,1,50.0,43.8,0,0,0,5,114,1,12,30,2,0,0,,0.2,0.1,4.8,0.0
山田要平,03,大分三好ヴァイセアドラー,18,13,11,3,1,27.3,18.2,2,0,1,4,38,0,3,13,0,0,0,0.0,0.2,0.3,6.6,
山田要平,12,大分三好ヴァイセアドラー,18,7,3,0,1,0.0,-33.3,0,0,0,1,21,2,5,6,0,0,0,,0.0,0.1,10.7,
岡本祥吾,01,サントリーサンバーズ,6,26,1,1,0,100.0,100.0,0,0,0,5,86,1,7,21,1,0,0,,0.0,0.2,5.2,0.0
岡本祥吾,02,サントリーサンバーズ,6,33,5,3,0,60.0,60.0,1,0,0,9,96,0,7,22,4,0,0,0.0,0.1,0.3,3.9,0.0
岡本祥吾,03,サントリーサンバーズ,6,13,3,0,0,0.0,0.0,0,0,0,0,39,0,2,9,1,0,0,,0.0,0.0,4.5,0.0
岡本祥吾,12,サントリーサンバーズ,6,6,0,0,0,,,0,0,0,1,18,1,2,5,2,0,0,,0.0,0.2,9.7,0.0
岡本秀明,01,豊田合成トレフェルサ,13,11,1,0,0,0.0,0.0,1,0,0,0,3,0,2,1,19,11,0,0.0,0.0,0.0,-8.3,57.9
岡本秀明,02,豊田合成トレフェルサ,13,11,5,3,1,60.0,40.0,0,0,0,0,8,0,3,2,23,15,0,,0.3,0.0,-3.1,65.2
岡本秀明,03,豊田合成トレフェルサ,13,8,19,6,3,31.6,15.8,4,1,0,1,21,4,4,7,27,17,0,25.0,0.8,0.1,22.6,63.0
岡本秀明,12,豊田合成トレフェルサ,13,5,12,6,1,50.0,41.7,5,1,1,0,16,0,2,8,57,35,0,20.0,1.2,0.0,9.4,61.4
川村慎二,01,パナソニックパンサーズ,8,19,12,4,4,33.3,0.0,3,0,1,0,23,2,3,5,35,25,0,0.0,0.2,0.0,10.9,71.4
川村慎二,02,パナソニックパンサーズ,8,17,45,15,4,33.3,24.4,6,1,1,3,37,0,3,14,90,58,0,16.7,0.9,0.2,7.4,64.4
川村慎二,03,パナソニックパンサーズ,8,8,34,12,3,35.3,26.5,4,1,1,0,15,0,3,7,42,30,0,25.0,1.5,0.0,6.7,71.4
川村慎二,12,パナソニックパンサーズ,8,7,0,0,0,,,0,0,0,0,7,1,1,3,12,4,0,,0.0,0.0,21.4,33.3
巴特,02,FC東京,4,5,10,4,0,40.0,40.0,0,0,0,2,8,0,2,2,2,1,0,,0.8,0.4,0.0,50.0
巴特,03,FC東京,4,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
幡司一貴,01,豊田合成トレフェルサ,14,31,66,36,5,54.5,47.0,1,0,0,36,83,1,7,14,4,3,0,0.0,1.2,1.2,3.3,75.0
幡司一貴,02,豊田合成トレフェルサ,14,30,56,32,3,57.1,51.8,0,0,0,23,93,0,5,20,13,10,0,,1.1,0.8,4.0,76.9
幡司一貴,03,豊田合成トレフェルサ,14,13,26,11,0,42.3,42.3,0,0,0,10,37,0,4,12,3,3,0,,0.8,0.8,5.4,100.0
幡司一貴,12,豊田合成トレフェルサ,14,6,11,4,2,36.4,18.2,0,0,0,5,15,0,1,7,0,0,0,,0.7,0.8,10.0,
徳丸善基,01,大分三好ヴァイセアドラー,2,19,43,18,3,41.9,34.9,0,0,0,7,51,2,3,7,4,3,0,,0.9,0.4,5.9,75.0
徳丸善基,02,大分三好ヴァイセアドラー,2,28,29,12,1,41.4,37.9,0,0,0,4,55,0,5,10,1,1,0,,0.4,0.1,2.3,100.0
徳丸善基,03,大分三好ヴァイセアドラー,2,13,36,22,2,61.1,55.6,0,0,0,6,38,0,3,12,6,4,0,,1.7,0.5,5.9,66.7
徳丸善基,12,大分三好ヴァイセアドラー,2,7,12,5,1,41.7,33.3,0,0,0,3,25,0,2,9,0,0,0,,0.7,0.4,7.0,
徳元幸人,01,JTサンダーズ,6,5,0,0,0,,,0,0,0,0,5,0,2,1,1,0,0,,0.0,0.0,-5.0,0.0
徳元幸人,12,JTサンダーズ,6,5,0,0,0,,,0,0,0,0,0,0,0,0,9,4,0,,0.0,0.0,,44.4
手塚大,01,FC東京,30,29,174,76,13,43.7,36.2,38,18,5,17,94,15,24,25,10,5,0,47.4,2.6,0.6,16.2,50.0
手塚大,02,FC東京,30,32,215,93,24,43.3,32.1,54,23,6,9,106,9,33,39,29,16,0,42.6,2.9,0.3,9.9,55.2
手塚大,03,FC東京,30,15,102,51,8,50.0,42.2,24,12,4,6,43,4,17,14,16,7,0,50.0,3.4,0.4,7.6,43.8
手塚大,12,FC東京,30,7,51,23,6,45.1,33.3,12,7,2,5,26,4,5,11,8,4,0,58.3,3.3,0.7,21.2,50.0
木場田和希,01,堺ブレイザーズ,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
木場田和希,12,堺ブレイザーズ,15,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,25.0,
木村泰輔,01,FC東京,26,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
木村泰輔,02,FC東京,26,8,1,0,1,0.0,-100.0,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
木村泰輔,03,FC東京,26,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
木村泰輔,12,FC東京,26,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
松崎廣光,01,サントリーサンバーズ,21,1,0,0,0,,,0,0,0,0,0,0,0,0,2,0,0,,0.0,0.0,,0.0
松崎廣光,02,サントリーサンバーズ,21,7,13,4,1,30.8,23.1,0,0,0,0,12,0,2,8,23,14,0,,0.6,0.0,12.5,60.9
松崎廣光,03,サントリーサンバーズ,21,5,19,4,3,21.1,5.3,2,1,0,0,11,0,1,2,37,30,0,50.0,0.8,0.0,2.3,81.1
松崎廣光,12,サントリーサンバーズ,21,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
松本慶彦,01,堺ブレイザーズ,1,25,80,42,5,52.5,46.2,2,0,1,12,84,1,3,12,3,2,0,0.0,1.7,0.5,3.9,66.7
松本慶彦,02,堺ブレイザーズ,1,32,90,59,1,65.6,64.4,0,0,0,21,103,1,2,30,9,5,0,,1.8,0.7,7.8,55.6
松本慶彦,03,堺ブレイザーズ,1,7,26,19,1,73.1,69.2,0,0,0,2,25,0,0,10,0,0,0,,2.7,0.3,10.0,
松本慶彦,12,堺ブレイザーズ,1,7,18,7,0,38.9,38.9,0,0,0,6,25,0,0,13,0,0,0,,1.0,0.9,13.0,
枩田優介,01,パナソニックパンサーズ,13,25,50,28,2,56.0,52.0,0,0,0,14,76,1,7,18,2,0,0,,1.1,0.6,4.9,0.0
枩田優介,02,パナソニックパンサーズ,13,31,72,35,3,48.6,44.4,0,0,0,20,81,3,5,22,1,1,0,,1.1,0.6,9.0,100.0
枩田優介,03,パナソニックパンサーズ,13,13,26,10,2,38.5,30.8,0,0,0,8,27,1,2,4,1,0,0,,0.8,0.6,5.6,0.0
枩田優介,12,パナソニックパンサーズ,13,8,22,8,0,36.4,36.4,0,0,0,2,38,1,0,14,0,0,0,,1.0,0.2,11.8,
柴小屋康行,01,サントリーサンバーズ,5,20,153,70,16,45.8,35.3,37,18,7,2,54,2,13,11,74,41,0,48.6,3.5,0.1,2.8,55.4
柴小屋康行,02,サントリーサンバーズ,5,19,99,49,7,49.5,42.4,27,16,1,5,40,1,7,8,41,13,0,59.3,2.6,0.3,3.1,31.7
柴小屋康行,03,サントリーサンバーズ,5,8,61,24,8,39.3,26.2,7,5,1,5,19,1,3,4,16,8,0,71.4,3.0,0.6,6.6,50.0
柴小屋康行,12,サントリーサンバーズ,5,5,7,3,1,42.9,28.6,2,1,1,1,3,0,0,2,3,0,0,50.0,0.6,0.2,16.7,0.0
栗山雅史,01,サントリーサンバーズ,19,10,16,5,1,31.2,25.0,2,1,0,1,8,0,0,3,6,2,0,50.0,0.5,0.1,9.4,33.3
栗山雅史,02,サントリーサンバーズ,19,15,32,13,1,40.6,37.5,10,2,1,1,10,0,4,5,9,5,0,20.0,0.9,0.1,2.5,55.6
栗山雅史,03,サントリーサンバーズ,19,5,36,15,3,41.7,33.3,17,6,3,0,9,0,1,2,4,2,0,35.3,3.0,0.0,2.8,50.0
栗山雅史,12,サントリーサンバーズ,19,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
森佑之,01,豊田合成トレフェルサ,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
森佑之,02,豊田合成トレフェルサ,11,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
森佑之,03,豊田合成トレフェルサ,11,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
森佑之,12,豊田合成トレフェルサ,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
森田亜貴斗,01,パナソニックパンサーズ,12,7,15,7,1,46.7,40.0,0,0,0,3,17,0,4,2,0,0,0,,1.0,0.4,-2.9,
森田亜貴斗,02,パナソニックパンサーズ,12,2,0,0,0,,,0,0,0,0,2,0,1,1,0,0,0,,0.0,0.0,0.0,
森田亜貴斗,03,パナソニックパンサーズ,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
森田亜貴斗,12,パナソニックパンサーズ,12,3,0,0,0,,,0,0,0,0,6,0,1,3,0,0,0,,0.0,0.0,8.3,
横田一義,01,堺ブレイザーズ,12,25,73,41,3,56.2,52.1,1,1,0,13,88,2,5,30,12,8,0,100.0,1.6,0.5,9.4,66.7
横田一義,02,堺ブレイザーズ,12,32,93,36,12,38.7,25.8,1,0,0,10,87,0,4,32,5,4,0,0.0,1.1,0.3,8.0,80.0
横田一義,03,堺ブレイザーズ,12,12,32,16,2,50.0,43.8,0,0,0,12,37,0,0,14,4,1,0,,1.3,1.0,9.5,25.0
横田一義,12,堺ブレイザーズ,12,7,11,7,0,63.6,63.6,0,0,0,6,25,1,3,10,0,0,0,,1.0,0.9,11.0,
橋場正裕,01,FC東京,17,6,9,4,1,44.4,33.3,1,0,0,0,2,0,0,0,8,6,0,0.0,0.7,0.0,0.0,75.0
橋場正裕,02,FC東京,17,14,32,14,3,43.8,34.4,9,3,0,0,11,0,2,2,35,23,0,33.3,1.0,0.0,0.0,65.7
橋場正裕,03,FC東京,17,4,5,0,1,0.0,-20.0,0,0,0,0,1,0,1,0,12,7,0,,0.0,0.0,-25.0,58.3
橋場正裕,12,FC東京,17,4,4,2,1,50.0,25.0,3,1,1,1,7,0,0,4,13,8,0,33.3,0.5,0.2,14.3,61.5
橘裕也,01,大分三好ヴァイセアドラー,14,1,0,0,0,,,0,0,0,0,0,0,0,0,2,1,0,,0.0,0.0,,50.0
橘裕也,02,大分三好ヴァイセアドラー,14,17,0,0,0,,,0,0,0,0,0,0,0,0,104,58,0,,0.0,0.0,,55.8
橘裕也,03,大分三好ヴァイセアドラー,14,13,0,0,0,,,0,0,0,0,0,0,0,0,75,46,0,,0.0,0.0,,61.3
橘裕也,12,大分三好ヴァイセアドラー,14,7,0,0,0,,,0,0,0,0,0,0,0,0,24,15,0,,0.0,0.0,,62.5
武市康,01,サントリーサンバーズ,18,16,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
武市康,02,サントリーサンバーズ,18,8,1,0,0,0.0,0.0,0,0,0,1,5,0,1,2,0,0,0,,0.0,0.1,5.0,
武市康,03,サントリーサンバーズ,18,4,1,1,0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,,0.2,0.0,,
武市康,12,サントリーサンバーズ,18,4,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
永野健,01,パナソニックパンサーズ,17,28,0,0,0,,,0,0,0,0,0,0,0,0,141,106,0,,0.0,0.0,,75.2
永野健,02,パナソニックパンサーズ,17,34,0,0,0,,,0,0,0,0,0,0,0,0,129,89,0,,0.0,0.0,,69.0
永野健,03,パナソニックパンサーズ,17,18,0,0,0,,,0,0,0,0,0,0,0,0,63,50,0,,0.0,0.0,,79.4
永野健,12,パナソニックパンサーズ,17,8,0,0,0,,,0,0,0,0,0,0,0,0,25,19,0,,0.0,0.0,,76.0
津曲勝利,01,サントリーサンバーズ,11,12,0,0,0,,,0,0,0,0,0,0,0,0,65,44,0,,0.0,0.0,,67.7
津曲勝利,02,サントリーサンバーズ,11,9,0,0,0,,,0,0,0,0,0,0,0,0,47,33,0,,0.0,0.0,,70.2
津曲勝利,12,サントリーサンバーズ,11,5,0,0,0,,,0,0,0,0,0,0,0,0,17,9,0,,0.0,0.0,,52.9
浜崎勇矢,01,大分三好ヴァイセアドラー,5,7,5,4,0,80.0,80.0,0,0,0,0,12,0,1,1,0,0,0,,0.6,0.0,0.0,
浜崎勇矢,02,大分三好ヴァイセアドラー,5,6,0,0,0,,,0,0,0,0,7,0,3,1,0,0,0,,0.0,0.0,-7.1,
浜崎勇矢,03,大分三好ヴァイセアドラー,5,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
浜崎勇矢,12,大分三好ヴァイセアドラー,5,3,0,0,0,,,0,0,0,0,3,0,1,0,0,0,0,,0.0,0.0,-8.3,
深津旭弘,01,JTサンダーズ,17,15,2,0,0,0.0,0.0,0,0,0,5,39,2,5,11,1,0,0,,0.0,0.3,9.0,0.0
深津旭弘,02,JTサンダーズ,17,3,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
深津旭弘,03,JTサンダーズ,17,3,0,0,0,,,0,0,0,1,4,0,0,2,0,0,0,,0.0,0.3,12.5,
深津旭弘,12,JTサンダーズ,17,5,0,0,0,,,0,0,0,2,18,1,5,7,0,0,0,,0.0,0.4,8.3,
深津貴之,01,豊田合成トレフェルサ,2,17,0,0,0,,,0,0,0,0,25,3,8,5,0,0,0,,0.0,0.0,9.0,
深津貴之,02,豊田合成トレフェルサ,2,11,0,0,0,,,0,0,0,0,20,0,5,4,0,0,0,,0.0,0.0,-1.2,
深津貴之,03,豊田合成トレフェルサ,2,10,0,0,0,,,0,0,0,0,10,0,1,3,0,0,0,,0.0,0.0,5.0,
深津貴之,12,豊田合成トレフェルサ,2,3,0,0,0,,,0,0,0,0,3,0,2,1,0,0,0,,0.0,0.0,-8.3,
清水邦広,01,パナソニックパンサーズ,1,28,230,125,17,54.3,47.0,87,52,4,9,115,3,23,30,1,0,0,59.8,4.5,0.3,4.1,0.0
清水邦広,02,パナソニックパンサーズ,1,31,240,115,23,47.9,38.3,101,50,10,11,117,7,18,51,1,1,0,49.5,3.7,0.4,13.0,100.0
清水邦広,03,パナソニックパンサーズ,1,13,125,68,13,54.4,44.0,56,26,5,10,57,1,8,22,0,0,0,46.4,5.2,0.8,7.9,
清水邦広,12,パナソニックパンサーズ,1,3,20,9,4,45.0,25.0,9,3,4,0,8,0,3,3,0,0,0,33.3,3.0,0.0,0.0,
渡辺俊介,01,東レアローズ,6,10,0,0,0,,,0,0,0,0,11,0,5,1,1,1,0,,0.0,0.0,-9.1,100.0
渡辺俊介,02,東レアローズ,6,3,0,0,0,,,0,0,0,0,4,0,2,1,0,0,0,,0.0,0.0,-6.2,
渡辺俊介,03,東レアローズ,6,4,0,0,0,,,0,0,0,0,5,0,2,2,0,0,0,,0.0,0.0,0.0,
瀬戸口竜矢,01,東レアローズ,8,1,1,0,1,0.0,-100.0,1,0,1,0,0,0,0,0,2,1,0,0.0,0.0,0.0,,50.0
瀬戸口竜矢,02,東レアローズ,8,8,34,14,3,41.2,32.4,1,1,0,2,30,0,2,15,42,25,0,100.0,1.8,0.2,10.8,59.5
牟田真司,01,サントリーサンバーズ,17,2,0,0,0,,,0,0,0,0,2,0,2,0,3,1,0,,0.0,0.0,-25.0,33.3
牟田真司,02,サントリーサンバーズ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
牟田真司,03,サントリーサンバーズ,17,2,17,5,2,29.4,17.6,1,0,1,0,7,1,2,2,7,1,0,0.0,2.5,0.0,14.3,14.3
王金剛,02,東レアローズ,11,2,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
田村裕之,01,JTサンダーズ,14,4,7,1,2,14.3,-14.3,0,0,0,1,8,0,1,3,0,0,0,,0.2,0.2,6.2,
田村裕之,02,JTサンダーズ,14,4,4,1,1,25.0,0.0,0,0,0,1,7,0,0,4,0,0,0,,0.2,0.2,14.3,
田村裕之,03,JTサンダーズ,14,2,6,2,0,33.3,33.3,0,0,0,0,10,0,0,2,1,1,0,,1.0,0.0,5.0,100.0
田村裕之,12,JTサンダーズ,14,3,7,3,1,42.9,28.6,0,0,0,1,8,0,0,2,0,0,0,,1.0,0.3,6.2,
田辺修,01,東レアローズ,2,25,0,0,0,,,0,0,0,0,0,0,0,0,159,120,0,,0.0,0.0,,75.5
田辺修,02,東レアローズ,2,25,0,0,0,,,0,0,0,0,0,0,0,0,134,89,0,,0.0,0.0,,66.4
田辺修,03,東レアローズ,2,11,0,0,0,,,0,0,0,0,0,0,0,0,72,54,0,,0.0,0.0,,75.0
田辺修,12,東レアローズ,2,6,0,0,0,,,0,0,0,0,0,0,0,0,43,31,0,,0.0,0.0,,72.1
甲斐祐之,01,JTサンダーズ,9,7,22,12,0,54.5,54.5,0,0,0,3,9,0,1,5,13,6,0,,1.7,0.4,11.1,46.2
甲斐祐之,02,JTサンダーズ,9,7,27,12,2,44.4,37.0,1,0,1,3,13,0,4,6,8,5,0,0.0,1.7,0.4,3.8,62.5
甲斐祐之,03,JTサンダーズ,9,1,2,1,0,50.0,50.0,0,0,0,0,1,0,1,0,3,2,0,,1.0,0.0,-25.0,66.7
甲斐祐之,12,JTサンダーズ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
町野仁志,01,JTサンダーズ,2,30,59,32,3,54.2,49.2,1,0,0,15,99,0,1,13,7,4,0,0.0,1.1,0.5,3.0,57.1
町野仁志,02,JTサンダーズ,2,29,47,24,4,51.1,42.6,0,0,0,22,92,0,2,11,10,7,0,,0.8,0.8,2.4,70.0
町野仁志,03,JTサンダーズ,2,15,25,9,1,36.0,32.0,0,0,0,10,50,1,0,9,1,0,0,,0.6,0.7,6.5,0.0
町野仁志,12,JTサンダーズ,2,7,15,7,1,46.7,40.0,0,0,0,2,20,1,2,7,1,1,0,,1.0,0.3,11.2,100.0
白岩直也,01,豊田合成トレフェルサ,9,10,60,25,4,41.7,35.0,2,0,1,1,25,2,4,5,94,62,0,0.0,2.5,0.1,9.0,66.0
白岩直也,02,豊田合成トレフェルサ,9,3,10,1,1,10.0,0.0,0,0,0,0,2,0,0,0,5,4,0,,0.3,0.0,0.0,80.0
白岩直也,03,豊田合成トレフェルサ,9,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
白澤健児,01,パナソニックパンサーズ,6,23,60,36,3,60.0,55.0,0,0,0,14,62,0,4,13,2,2,0,,1.6,0.6,3.6,100.0
白澤健児,02,パナソニックパンサーズ,6,35,109,59,4,54.1,50.5,0,0,0,31,110,0,8,33,5,3,0,,1.7,0.9,5.7,60.0
白澤健児,03,パナソニックパンサーズ,6,18,55,30,2,54.5,50.9,0,0,0,13,42,1,4,11,4,3,0,,1.7,0.7,6.5,75.0
白澤健児,12,パナソニックパンサーズ,6,8,26,13,2,50.0,42.3,0,0,0,8,24,0,2,7,0,0,0,,1.6,1.0,5.2,
盛重龍,01,豊田合成トレフェルサ,1,24,101,47,4,46.5,42.6,7,3,0,6,87,3,9,20,220,162,0,42.9,2.0,0.2,6.6,73.6
盛重龍,02,豊田合成トレフェルサ,1,30,131,58,13,44.3,34.4,13,4,2,13,107,2,19,31,253,159,0,30.8,1.9,0.4,4.7,62.8
盛重龍,03,豊田合成トレフェルサ,1,12,45,16,5,35.6,24.4,5,2,2,4,38,0,4,7,103,64,0,40.0,1.3,0.3,2.0,62.1
盛重龍,12,豊田合成トレフェルサ,1,5,11,6,2,54.5,36.4,1,0,0,0,12,0,2,7,32,19,0,0.0,1.2,0.0,10.4,59.4
相澤寿,01,東レアローズ,7,23,49,24,0,49.0,49.0,0,0,0,13,58,0,3,16,1,1,0,,1.0,0.6,5.6,100.0
相澤寿,02,東レアローズ,7,25,50,21,1,42.0,40.0,0,0,0,19,51,0,3,8,2,0,0,,0.8,0.8,2.5,0.0
相澤寿,03,東レアローズ,7,7,12,5,0,41.7,41.7,0,0,0,7,23,0,1,5,1,1,0,,0.7,1.0,4.3,100.0
相澤寿,12,東レアローズ,7,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
石島雄介,01,堺ブレイザーズ,3,25,196,95,13,48.5,41.8,43,28,3,12,104,7,14,40,128,89,0,65.1,3.8,0.5,13.0,69.5
石島雄介,02,堺ブレイザーズ,3,32,216,92,18,42.6,34.3,37,14,3,15,124,9,28,31,145,85,0,37.8,2.9,0.5,7.9,58.6
石島雄介,03,堺ブレイザーズ,3,10,60,22,2,36.7,33.3,9,4,0,4,40,0,4,16,54,26,0,44.4,2.2,0.4,7.5,48.1
石島雄介,12,堺ブレイザーズ,3,7,33,16,1,48.5,45.5,11,4,0,6,31,5,4,12,26,12,0,36.4,2.3,0.9,22.6,46.2
石橋健,01,JTサンダーズ,18,28,68,29,7,42.6,32.4,0,0,0,9,88,0,2,20,1,0,0,,1.0,0.3,5.1,0.0
石橋健,02,JTサンダーズ,18,30,77,41,1,53.2,51.9,1,0,0,9,113,1,4,19,3,1,0,0.0,1.4,0.3,4.2,33.3
石橋健,03,JTサンダーズ,18,16,39,16,4,41.0,30.8,0,0,0,7,48,0,1,12,3,2,0,,1.0,0.4,5.7,66.7
石橋健,12,JTサンダーズ,18,8,19,9,1,47.4,42.1,0,0,0,3,21,0,1,7,2,1,0,,1.1,0.4,7.1,50.0
神田聖馬,01,JTサンダーズ,5,20,10,3,3,30.0,0.0,4,0,3,0,24,0,8,11,0,0,0,0.0,0.2,0.0,3.1,
神田聖馬,02,JTサンダーズ,5,22,78,35,6,44.9,37.2,27,11,3,1,48,1,13,13,0,0,0,40.7,1.6,0.0,2.1,
神田聖馬,03,JTサンダーズ,5,9,6,3,0,50.0,50.0,1,1,0,0,11,1,2,4,0,0,0,100.0,0.3,0.0,13.6,
神田聖馬,12,JTサンダーズ,5,7,6,3,0,50.0,50.0,0,0,0,2,7,0,3,3,0,0,0,,0.4,0.3,0.0,
福島政則,01,豊田合成トレフェルサ,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
福島政則,02,豊田合成トレフェルサ,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
福澤達哉,01,パナソニックパンサーズ,15,28,225,120,18,53.3,45.3,52,30,6,20,108,9,14,34,193,136,0,57.7,4.3,0.7,13.0,70.5
福澤達哉,02,パナソニックパンサーズ,15,30,215,117,8,54.4,50.7,49,35,1,11,102,5,16,35,195,119,0,71.4,3.9,0.4,9.6,61.0
