試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-16,警視庁フォートファイターズ,1,,小川貴大,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-
2019-11-16,警視庁フォートファイターズ,2,,伊藤裕之介,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,2,0.40,18,1,0,3,9.7,0,0,0,-
2019-11-16,警視庁フォートファイターズ,3,,水野貴文,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-16,警視庁フォートファイターズ,4,,加藤啓,5,■,■,■,■,■,9,5,1,0.5555555555555556,0.4444444444444444,1.00,0,0,0,-,2,0.40,15,0,0,0,0.0,0,0,0,-
2019-11-16,警視庁フォートファイターズ,5,,大野隆一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-16,警視庁フォートファイターズ,6,,松本幸博,2,nan,□,nan,□,nan,2,1,0,0.5,0.5,0.50,0,0,0,-,0,-,5,1,0,0,20.0,2,0,2,50.0
2019-11-16,警視庁フォートファイターズ,10,,豊田将人,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-16,警視庁フォートファイターズ,13,,中村航太朗,5,■,■,■,■,■,31,11,1,0.3548387096774194,0.3225806451612903,2.20,3,1,0,33.3,2,0.40,18,0,2,3,1.4,25,12,8,64.0
2019-11-16,警視庁フォートファイターズ,14,,中道元貴,5,■,■,■,■,■,22,8,4,0.36363636363636365,0.18181818181818182,1.60,4,1,0,25.0,2,0.40,14,1,2,4,10.7,26,8,9,48.1
2019-11-16,警視庁フォートファイターズ,15,,河西敦司,5,■,■,■,■,■,32,16,2,0.5,0.4375,3.20,13,6,1,46.2,0,-,14,2,2,3,16.1,0,0,0,-
2019-11-16,警視庁フォートファイターズ,16,,金子優海,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-16,警視庁フォートファイターズ,18,L,吉澤玄祐,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,3,6,40.0
2019-11-16,警視庁フォートファイターズ,19,,神谷昴紀,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-16,警視庁フォートファイターズ,22,,阿部翼,5,■,■,■,■,■,13,5,2,0.38461538461538464,0.23076923076923078,1.00,0,0,0,-,2,0.40,15,2,2,4,16.7,4,1,1,37.5
2019-11-16,警視庁フォートファイターズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,110,46,10,0.41818181818181815,0.32727272727272727,9.20,20,8,1,40.0,10,2.00,100,7,9,17,9.0,72,24,26,51.4
