試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-17,警視庁フォートファイターズ,1,,小川貴大,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2019-11-17,警視庁フォートファイターズ,2,,伊藤裕之介,3,■,■,■,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,1,0.33,10,0,2,1,-2.5,0,0,0,-
2019-11-17,警視庁フォートファイターズ,3,,水野貴文,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-17,警視庁フォートファイターズ,4,,加藤啓,2,■,■,nan,nan,nan,9,4,0,0.4444444444444444,0.4444444444444444,2.00,0,0,0,-,1,0.50,6,0,0,3,12.5,0,0,0,-
2019-11-17,警視庁フォートファイターズ,5,,大野隆一,1,nan,nan,■,nan,nan,4,3,0,0.75,0.75,3.00,0,0,0,-,0,-,3,0,1,0,-8.3,0,0,0,-
2019-11-17,警視庁フォートファイターズ,6,,松本幸博,2,nan,■,■,nan,nan,14,4,1,0.2857142857142857,0.21428571428571427,2.00,1,0,0,0.0,0,-,6,0,0,0,0.0,12,5,6,66.7
2019-11-17,警視庁フォートファイターズ,10,,豊田将人,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-17,警視庁フォートファイターズ,13,,中村航太朗,3,■,■,■,nan,nan,22,3,0,0.13636363636363635,0.13636363636363635,1.00,5,0,0,0.0,0,-,8,1,1,2,15.6,20,4,6,35.0
2019-11-17,警視庁フォートファイターズ,14,,中道元貴,1,■,nan,nan,nan,nan,8,2,2,0.25,0.0,2.00,1,0,1,0.0,0,-,2,0,0,0,0.0,16,8,4,62.5
2019-11-17,警視庁フォートファイターズ,15,,河西敦司,3,■,■,■,nan,nan,30,7,1,0.23333333333333334,0.2,2.33,12,4,1,33.3,4,1.33,7,0,0,0,0.0,0,0,0,-
2019-11-17,警視庁フォートファイターズ,16,,金子優海,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-17,警視庁フォートファイターズ,18,L,吉澤玄祐,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,3,9,39.5
2019-11-17,警視庁フォートファイターズ,19,,神谷昴紀,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-17,警視庁フォートファイターズ,22,,阿部翼,3,■,■,■,nan,nan,12,8,1,0.6666666666666666,0.5833333333333334,2.67,0,0,0,-,1,0.33,8,1,2,0,6.2,0,0,0,-
2019-11-17,警視庁フォートファイターズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,102,31,5,0.30392156862745096,0.2549019607843137,10.33,19,4,2,21.1,7,2.33,53,2,6,6,3.8,67,20,25,48.5
