試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-01-25,警視庁フォートファイターズ,1,,小川貴大,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-
2020-01-25,警視庁フォートファイターズ,2,,伊藤裕之介,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,20,1,0,2,7.5,0,0,0,-
2020-01-25,警視庁フォートファイターズ,3,,水野貴文,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-25,警視庁フォートファイターズ,4,,加藤啓,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-25,警視庁フォートファイターズ,5,,大野隆一,4,■,■,■,■,nan,12,4,3,0.3333333333333333,0.08333333333333333,1.00,0,0,0,-,2,0.50,10,1,0,2,15.0,0,0,0,-
2020-01-25,警視庁フォートファイターズ,6,,松本幸博,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2020-01-25,警視庁フォートファイターズ,10,,豊田将人,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-25,警視庁フォートファイターズ,13,,中村航太朗,4,■,■,■,■,nan,32,14,2,0.4375,0.375,3.50,7,2,1,28.6,5,1.25,17,0,3,4,1.5,26,9,8,50.0
2020-01-25,警視庁フォートファイターズ,14,,中道元貴,4,■,■,■,■,nan,26,9,2,0.34615384615384615,0.2692307692307692,2.25,4,1,0,25.0,0,-,16,1,3,3,6.2,21,9,3,50.0
2020-01-25,警視庁フォートファイターズ,15,,河西敦司,4,■,■,■,■,nan,30,12,1,0.4,0.36666666666666664,3.00,9,1,1,11.1,3,0.75,15,0,1,6,8.3,0,0,0,-
2020-01-25,警視庁フォートファイターズ,16,,金子優海,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-25,警視庁フォートファイターズ,18,L,吉澤玄祐,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,11,3,73.5
2020-01-25,警視庁フォートファイターズ,19,L,神谷昴紀,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-25,警視庁フォートファイターズ,22,,阿部翼,4,■,■,■,■,nan,12,7,1,0.5833333333333334,0.5,1.75,0,0,0,-,1,0.25,13,0,2,2,0.0,2,0,1,25.0
2020-01-25,警視庁フォートファイターズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,112,46,9,0.4107142857142857,0.33035714285714285,11.50,20,4,2,20.0,11,2.75,96,3,9,20,6.0,66,29,15,55.3
