大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
V.LEAGUE DIVISION2 WOMEN 2018-19,プレステージ・インターナショナルアランマーレ,23,46,1,1,0,100.0,0,0,0,-,0.02,0,-,12,0,1,1,5,16.7,0,0,0,-,1,0,1,2
レギュラーラウンド,プレステージ・インターナショナルアランマーレ,18,35,1,1,0,100.0,0,0,0,-,0.03,0,-,10,0,1,1,4,17.5,0,0,0,-,1,0,1,2
ファイナル６,プレステージ・インターナショナルアランマーレ,5,11,0,0,0,-,0,0,0,-,-,0,-,2,0,0,0,1,12.5,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグⅡ女子 2017/18,プレステージ・インターナショナルアランマーレ,15,30,1,1,0,100.0,0,0,0,-,0.03,1,0.03,25,0,2,2,5,11.0,0,0,0,-,1,1,2,4
レギュラーラウンド,プレステージ・インターナショナルアランマーレ,15,30,1,1,0,100.0,0,0,0,-,0.03,1,0.03,25,0,2,2,5,11.0,0,0,0,-,1,1,2,4
Ｖ・チャレンジリーグⅡ女子 2016/17,プレステージ・インターナショナルアランマーレ,15,56,13,4,0,30.8,0,0,0,-,0.07,3,0.05,240,5,6,8,105,15.0,3,0,0,0.0,4,3,11,18
レギュラーラウンド,プレステージ・インターナショナルアランマーレ,15,56,13,4,0,30.8,0,0,0,-,0.07,3,0.05,240,5,6,8,105,15.0,3,0,0,0.0,4,3,11,18
Ｖ・チャレンジリーグⅡ女子 2015/16,群馬銀行グリーンウイングス,16,51,7,4,0,57.1,0,0,0,-,0.08,1,0.02,154,0,6,7,63,13.3,6,1,0,16.7,4,1,6,11
レギュラーラウンド,群馬銀行グリーンウイングス,16,51,7,4,0,57.1,0,0,0,-,0.08,1,0.02,154,0,6,7,63,13.3,6,1,0,16.7,4,1,6,11
レギュラーシーズン通算,,64,172,22,10,0,45.5,0,0,0,-,0.06,5,0.03,429,5,15,18,177,13.9,9,1,0,11.1,10,5,20,35
通算,,69,183,22,10,0,45.5,0,0,0,-,0.05,5,0.03,431,5,15,18,178,13.9,9,1,0,11.1,10,5,20,35
