大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 WOMEN,群馬銀行グリーンウイングス,24,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,群馬銀行グリーンウイングス,12,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
V.LEAGUE DIVISION2 WOMEN 2018-19,群馬銀行グリーンウイングス,21,9,49,14,3,28.6,0,0,0,-,1.56,0,-,19,0,1,0,2,7.9,43,9,21,45.3,14,0,1,15
レギュラーラウンド,群馬銀行グリーンウイングス,16,8,46,13,2,28.3,0,0,0,-,1.62,0,-,18,0,1,0,2,8.3,40,8,21,46.2,13,0,1,14
ファイナル６,群馬銀行グリーンウイングス,5,1,3,1,1,33.3,0,0,0,-,1.00,0,-,1,0,0,0,0,0.0,3,1,0,33.3,1,0,0,1
Ｖ・チャレンジリーグⅡ女子 2017/18,群馬銀行グリーンウイングス,11,1,0,0,0,-,0,0,0,-,-,0,-,1,0,0,0,0,0.0,0,0,0,-,0,0,0,0
レギュラーラウンド,群馬銀行グリーンウイングス,11,1,0,0,0,-,0,0,0,-,-,0,-,1,0,0,0,0,0.0,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグⅡ女子 2016/17,群馬銀行グリーンウイングス,15,28,196,49,9,25.0,7,3,1,42.9,1.75,2,0.07,53,2,1,4,23,16.1,129,62,0,48.1,49,2,3,54
レギュラーラウンド,群馬銀行グリーンウイングス,15,28,196,49,9,25.0,7,3,1,42.9,1.75,2,0.07,53,2,1,4,23,16.1,129,62,0,48.1,49,2,3,54
Ｖ・チャレンジリーグⅡ女子 2015/16,群馬銀行グリーンウイングス,3,1,15,6,4,40.0,0,0,0,-,6.00,0,-,0,0,0,0,0,-,5,2,0,40.0,6,0,0,6
レギュラーラウンド,群馬銀行グリーンウイングス,3,1,15,6,4,40.0,0,0,0,-,6.00,0,-,0,0,0,0,0,-,5,2,0,40.0,6,0,0,6
レギュラーシーズン通算,,57,38,257,68,15,26.5,7,3,1,42.9,1.79,2,0.05,72,2,2,4,25,12.8,174,72,21,47.4,68,2,4,74
通算,,74,39,260,69,16,26.5,7,3,1,42.9,1.77,2,0.05,73,2,2,4,25,12.7,177,73,21,47.2,69,2,4,75
