大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 WOMEN,GSS東京サンビームズ,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,GSS東京サンビームズ,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
V.LEAGUE DIVISION2 WOMEN 2018-19,GSS東京サンビームズ,4,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,GSS東京サンビームズ,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
ファイナル６,GSS東京サンビームズ,3,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグ女子 2014/15,GSS東京サンビームズ,6,1,2,1,1,50.0,0,0,0,-,1.00,0,-,3,0,0,0,2,16.7,3,0,0,0.0,1,0,0,1
レギュラーラウンド,GSS東京サンビームズ,6,1,2,1,1,50.0,0,0,0,-,1.00,0,-,3,0,0,0,2,16.7,3,0,0,0.0,1,0,0,1
Ｖ・チャレンジリーグ女子 2013/14,GSS東京サンビームズ,18,11,7,0,3,0.0,1,0,1,0.0,-,0,-,18,0,1,3,5,11.4,0,0,0,-,0,0,1,1
レギュラーラウンド,GSS東京サンビームズ,18,11,7,0,3,0.0,1,0,1,0.0,-,0,-,18,0,1,3,5,11.4,0,0,0,-,0,0,1,1
レギュラーシーズン通算,,27,12,9,1,4,11.1,1,0,1,0.0,0.08,0,-,21,0,1,3,7,9.5,3,0,0,0.0,1,0,1,2
通算,,30,12,9,1,4,11.1,1,0,1,0.0,0.08,0,-,21,0,1,3,7,9.5,3,0,0,0.0,1,0,1,2
