大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 WOMEN,GSS東京サンビームズ,19,71,0,0,0,-,0,0,0,-,-,0,-,85,4,2,2,19,12.1,132,62,30,58.3,0,0,6,6
レギュラーラウンド,GSS東京サンビームズ,19,71,0,0,0,-,0,0,0,-,-,0,-,85,4,2,2,19,12.1,132,62,30,58.3,0,0,6,6
V.LEAGUE DIVISION2 WOMEN 2018-19,GSS東京サンビームズ,23,69,0,0,0,-,0,0,0,-,-,0,-,78,1,2,1,16,8.7,132,58,24,53.0,0,0,3,3
レギュラーラウンド,GSS東京サンビームズ,18,58,0,0,0,-,0,0,0,-,-,0,-,72,1,1,1,13,6.9,94,43,17,54.8,0,0,2,2
ファイナル６,GSS東京サンビームズ,5,11,0,0,0,-,0,0,0,-,-,0,-,6,0,1,0,3,29.2,38,15,7,48.7,0,0,1,1
Ｖ・チャレンジリーグⅡ女子 2017/18,GSS東京サンビームズ,7,12,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,31,15,5,56.5,0,0,0,0
レギュラーラウンド,GSS東京サンビームズ,7,12,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,31,15,5,56.5,0,0,0,0
レギュラーシーズン通算,,44,141,0,0,0,-,0,0,0,-,-,0,-,157,5,3,3,32,9.7,257,120,52,56.8,0,0,8,8
通算,,49,152,0,0,0,-,0,0,0,-,-,0,-,163,5,4,3,35,10.4,295,135,59,55.8,0,0,9,9
