大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 WOMEN,GSS東京サンビームズ,21,88,52,20,1,38.5,0,0,0,-,0.23,6,0.07,341,3,13,8,84,10.3,8,0,1,6.2,20,6,16,42
レギュラーラウンド,GSS東京サンビームズ,21,88,52,20,1,38.5,0,0,0,-,0.23,6,0.07,341,3,13,8,84,10.3,8,0,1,6.2,20,6,16,42
V.LEAGUE DIVISION2 WOMEN 2018-19,GSS東京サンビームズ,23,83,49,17,1,34.7,0,0,0,-,0.20,10,0.12,283,2,12,15,71,9.9,1,0,1,50.0,17,10,14,41
レギュラーラウンド,GSS東京サンビームズ,18,68,38,15,1,39.5,0,0,0,-,0.22,10,0.15,232,1,10,12,61,10.0,1,0,1,50.0,15,10,11,36
ファイナル６,GSS東京サンビームズ,5,15,11,2,0,18.2,0,0,0,-,0.13,0,-,51,1,2,3,10,9.3,0,0,0,-,2,0,3,5
Ｖ・チャレンジリーグⅡ女子 2017/18,GSS東京サンビームズ,15,53,25,8,0,32.0,0,0,0,-,0.15,2,0.04,226,3,12,9,75,13.9,6,1,1,25.0,8,2,15,25
レギュラーラウンド,GSS東京サンビームズ,15,53,25,8,0,32.0,0,0,0,-,0.15,2,0.04,226,3,12,9,75,13.9,6,1,1,25.0,8,2,15,25
Ｖ・チャレンジリーグⅡ女子 2016/17,GSS東京サンビームズ,9,30,12,2,1,16.7,0,0,0,-,0.07,1,0.03,70,0,3,4,26,12.7,15,6,0,40.0,2,1,3,6
レギュラーラウンド,GSS東京サンビームズ,9,30,12,2,1,16.7,0,0,0,-,0.07,1,0.03,70,0,3,4,26,12.7,15,6,0,40.0,2,1,3,6
Ｖ・チャレンジリーグ女子 2014/15,KUROBEアクアフェアリーズ,18,70,21,10,0,47.6,0,0,0,-,0.14,4,0.06,261,2,2,11,96,10.6,1,0,0,0.0,10,4,4,18
レギュラーラウンド,KUROBEアクアフェアリーズ,18,70,21,10,0,47.6,0,0,0,-,0.14,4,0.06,261,2,2,11,96,10.6,1,0,0,0.0,10,4,4,18
Ｖ・チャレンジリーグ女子 2013/14,KUROBEアクアフェアリーズ,18,63,19,4,0,21.1,1,0,0,0.0,0.06,1,0.02,222,1,6,9,90,12.7,6,0,0,0.0,4,1,7,12
レギュラーラウンド,KUROBEアクアフェアリーズ,18,63,19,4,0,21.1,1,0,0,0.0,0.06,1,0.02,222,1,6,9,90,12.7,6,0,0,0.0,4,1,7,12
Ｖ・チャレンジリーグ女子 2012/13,KUROBEアクアフェアリーズ,18,52,2,1,0,50.0,1,0,0,0.0,0.02,1,0.02,118,0,6,12,47,14.0,28,14,0,50.0,1,1,6,8
レギュラーラウンド,KUROBEアクアフェアリーズ,18,52,2,1,0,50.0,1,0,0,0.0,0.02,1,0.02,118,0,6,12,47,14.0,28,14,0,50.0,1,1,6,8
Ｖ・チャレンジリーグ女子 2011/12,KUROBEアクアフェアリーズ,22,53,0,0,0,-,0,0,0,-,-,0,-,114,3,8,5,37,16.4,15,10,0,66.7,0,0,11,11
レギュラーラウンド,KUROBEアクアフェアリーズ,22,53,0,0,0,-,0,0,0,-,-,0,-,114,3,8,5,37,16.4,15,10,0,66.7,0,0,11,11
Ｖ・チャレンジリーグ女子 2010/11,KUROBEアクアフェアリーズ,7,17,0,0,0,-,0,0,0,-,-,0,-,29,0,1,3,10,11.4,8,6,0,75.0,0,0,1,1
レギュラーラウンド,KUROBEアクアフェアリーズ,7,17,0,0,0,-,0,0,0,-,-,0,-,29,0,1,3,10,11.4,8,6,0,75.0,0,0,1,1
レギュラーシーズン通算,,146,494,169,60,3,35.5,2,0,0,0.0,0.12,25,0.05,1613,13,61,73,526,11.6,88,37,3,43.8,60,25,74,159
通算,,151,509,180,62,3,34.4,2,0,0,0.0,0.12,25,0.05,1664,14,63,76,536,11.5,88,37,3,43.8,62,25,77,164
