大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 WOMEN,GSS東京サンビームズ,21,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,GSS東京サンビームズ,21,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
V.LEAGUE DIVISION2 WOMEN 2018-19,GSS東京サンビームズ,22,8,4,1,1,25.0,0,0,0,-,0.12,0,-,1,0,0,0,0,0.0,19,9,3,55.3,1,0,0,1
レギュラーラウンド,GSS東京サンビームズ,17,8,4,1,1,25.0,0,0,0,-,0.12,0,-,1,0,0,0,0,0.0,19,9,3,55.3,1,0,0,1
ファイナル６,GSS東京サンビームズ,5,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグⅡ女子 2017/18,GSS東京サンビームズ,15,55,342,98,21,28.7,0,0,0,-,1.78,29,0.53,156,3,2,6,38,8.3,332,122,82,49.1,98,29,5,132
レギュラーラウンド,GSS東京サンビームズ,15,55,342,98,21,28.7,0,0,0,-,1.78,29,0.53,156,3,2,6,38,8.3,332,122,82,49.1,98,29,5,132
レギュラーシーズン通算,,53,63,346,99,22,28.6,0,0,0,-,1.57,29,0.46,157,3,2,6,38,8.3,351,131,85,49.4,99,29,5,133
通算,,58,63,346,99,22,28.6,0,0,0,-,1.57,29,0.46,157,3,2,6,38,8.3,351,131,85,49.4,99,29,5,133
