試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2018-12-08,日立リヴァーレ,KUROBEアクアフェアリーズ,3,0,1,1,,間橋香織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2018-12-08,日立リヴァーレ,KUROBEアクアフェアリーズ,3,0,1,2,,小野寺友香,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2018-12-08,日立リヴァーレ,KUROBEアクアフェアリーズ,3,0,1,3,,堀井有蘭,3,■,■,■,nan,nan,7,2,0,28.6,28.6,0.67,0,0,0,-,0,-,24,2,0,6,14.6,0,0,0,-,4,,,,,,,,
2018-12-08,日立リヴァーレ,KUROBEアクアフェアリーズ,3,0,1,7,L,齋藤加奈子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,3,5,50.0,0,,,,,,,,
2018-12-08,日立リヴァーレ,KUROBEアクアフェアリーズ,3,0,1,8,,佐藤美弥,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,1,0.33,9,0,1,0,-2.8,0,0,0,-,1,,,,,,,,
2018-12-08,日立リヴァーレ,KUROBEアクアフェアリーズ,3,0,1,9,,渡邊久惠,3,■,■,■,nan,nan,36,10,2,27.8,22.2,3.33,10,4,0,40.0,0,-,10,0,0,3,7.5,0,0,0,-,10,,,,,,,,
2018-12-08,日立リヴァーレ,KUROBEアクアフェアリーズ,3,0,1,10,,小池杏菜,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0,,,,,,,,
2018-12-08,日立リヴァーレ,KUROBEアクアフェアリーズ,3,0,1,12,,遠井萌仁,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2018-12-08,日立リヴァーレ,KUROBEアクアフェアリーズ,3,0,1,13,,長内美和子,3,■,■,■,nan,nan,34,19,1,55.9,52.9,6.33,2,2,0,100.0,0,-,7,1,1,2,17.9,19,9,1,50.0,20,,,,,,,,
2018-12-08,日立リヴァーレ,KUROBEアクアフェアリーズ,3,0,1,15,,土井さくら,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0,,,,,,,,
2018-12-08,日立リヴァーレ,KUROBEアクアフェアリーズ,3,0,1,18,,上坂瑠子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2018-12-08,日立リヴァーレ,KUROBEアクアフェアリーズ,3,0,1,19,,窪田美侑,3,■,■,■,nan,nan,27,12,0,44.4,44.4,4.00,0,0,0,-,3,1.00,17,1,0,8,17.6,32,17,9,67.2,16,,,,,,,,
2018-12-08,日立リヴァーレ,KUROBEアクアフェアリーズ,3,0,1,20,,入澤まい,3,■,■,■,nan,nan,20,9,3,45.0,30.0,3.00,0,0,0,-,7,2.33,5,0,2,2,0.0,1,1,0,100.0,16,,,,,,,,
2018-12-08,日立リヴァーレ,KUROBEアクアフェアリーズ,3,0,1,21,,巻口明日香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2018-12-08,日立リヴァーレ,KUROBEアクアフェアリーズ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,124,52,6,41.9,37.1,17.33,12,6,0,50.0,11,3.67,74,4,4,22,11.5,64,31,15,60.2,67,130,43,6,33.1,4,1.33,11.0,56.7
