試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2019-03-16,デンソーエアリービーズ,NECレッドロケッツ,3,0,1,1,,中元南,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-16,デンソーエアリービーズ,NECレッドロケッツ,3,0,1,2,,積山春花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-16,デンソーエアリービーズ,NECレッドロケッツ,3,0,1,3,,朝日優衣,3,■,■,■,nan,nan,40,16,2,40.0,35.0,5.33,2,0,1,0.0,0,-,12,1,1,6,18.8,22,7,7,47.7,17,,,,,,,,
2019-03-16,デンソーエアリービーズ,NECレッドロケッツ,3,0,1,6,,鈴木裕子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-16,デンソーエアリービーズ,NECレッドロケッツ,3,0,1,8,,田原愛里,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,1,2,4.2,0,0,0,-,0,,,,,,,,
2019-03-16,デンソーエアリービーズ,NECレッドロケッツ,3,0,1,9,L,小口樹葉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-16,デンソーエアリービーズ,NECレッドロケッツ,3,0,1,10,L,中川千世,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,3,3,28.1,0,,,,,,,,
2019-03-16,デンソーエアリービーズ,NECレッドロケッツ,3,0,1,11,,山田美花,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0,,,,,,,,
2019-03-16,デンソーエアリービーズ,NECレッドロケッツ,3,0,1,15,,鍋谷友理枝,3,■,■,■,nan,nan,31,12,2,38.7,32.3,4.00,2,1,1,50.0,1,0.33,18,1,1,7,13.9,10,4,5,65.0,14,,,,,,,,
2019-03-16,デンソーエアリービーズ,NECレッドロケッツ,3,0,1,17,,野村明日香,3,■,■,■,nan,nan,10,4,0,40.0,40.0,1.33,0,0,0,-,1,0.33,14,1,1,6,16.1,0,0,0,-,6,,,,,,,,
2019-03-16,デンソーエアリービーズ,NECレッドロケッツ,3,0,1,18,,シニアードジャック,3,■,■,■,nan,nan,23,14,2,60.9,52.2,4.67,0,0,0,-,1,0.33,7,0,1,3,7.1,0,0,0,-,15,,,,,,,,
2019-03-16,デンソーエアリービーズ,NECレッドロケッツ,3,0,1,21,,工藤嶺,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-16,デンソーエアリービーズ,NECレッドロケッツ,3,0,1,22,,石田瑞穂,3,■,■,■,nan,nan,19,2,1,10.5,5.3,0.67,1,0,0,0.0,2,0.67,16,3,1,4,23.4,0,0,0,-,7,,,,,,,,
2019-03-16,デンソーエアリービーズ,NECレッドロケッツ,3,0,1,24,,兵頭由希,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2019-03-16,デンソーエアリービーズ,NECレッドロケッツ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,123,48,7,39.0,33.3,16.00,5,1,2,20.0,5,1.67,74,6,6,28,15.5,49,15,15,45.9,59,134,35,6,26.1,3,1.00,6.7,39.8
