試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2019-03-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,1,,中元南,1,■,nan,nan,nan,nan,4,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,2,0,-25.0,0,0,0,-,0
2019-03-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,2,,積山春花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,3,,朝日優衣,3,■,■,nan,□,nan,19,4,1,21.1,15.8,1.33,0,0,0,-,1,0.33,10,0,1,3,5.0,8,5,1,68.8,5
2019-03-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,7,,早坂梢依,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,8,,田原愛里,4,■,■,■,■,nan,5,2,0,40.0,40.0,0.50,0,0,0,-,1,0.25,14,0,0,8,14.3,0,0,0,-,3
2019-03-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,9,L,小口樹葉,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,2,3,50.0,0
2019-03-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,10,L,中川千世,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,1,1,50.0,0
2019-03-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,15,,鍋谷友理枝,4,■,■,■,■,nan,50,21,3,42.0,36.0,5.25,4,0,0,0.0,0,-,11,1,1,2,11.4,46,20,14,58.7,22
2019-03-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,17,,野村明日香,4,■,■,■,■,nan,11,3,0,27.3,27.3,0.75,0,0,0,-,0,-,17,1,1,7,14.7,0,0,0,-,4
2019-03-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,18,,シニアードジャック,4,■,■,■,■,nan,39,22,5,56.4,43.6,5.50,0,0,0,-,3,0.75,11,0,1,5,9.1,1,1,0,100.0,25
2019-03-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,21,,工藤嶺,3,nan,□,■,■,nan,32,10,2,31.2,25.0,3.33,2,1,0,50.0,1,0.33,8,1,0,4,25.0,11,4,2,45.5,12
2019-03-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,22,,石田瑞穂,4,□,■,■,■,nan,22,7,2,31.8,22.7,1.75,3,1,0,33.3,1,0.25,17,1,0,5,13.2,0,0,0,-,9
2019-03-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,23,,佐野伶奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,24,,兵頭由希,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,0
2019-03-03,デンソーエアリービーズ,日立リヴァーレ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,182,69,13,37.9,30.8,17.25,9,2,0,22.2,7,1.75,94,4,6,35,12.0,76,33,21,57.2,80
