試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2019-03-24,デンソーエアリービーズ,埼玉上尾メディックス,3,2,1,1,,中元南,2,■,nan,□,nan,nan,12,1,1,8.3,0.0,0.50,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,1,,,,,,,,
2019-03-24,デンソーエアリービーズ,埼玉上尾メディックス,3,2,1,3,,朝日優衣,3,■,nan,nan,□,□,5,1,0,20.0,20.0,0.33,0,0,0,-,0,-,4,0,0,2,12.5,8,5,1,68.8,1,,,,,,,,
2019-03-24,デンソーエアリービーズ,埼玉上尾メディックス,3,2,1,5,,大竹里歩,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-24,デンソーエアリービーズ,埼玉上尾メディックス,3,2,1,7,,早坂梢依,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-24,デンソーエアリービーズ,埼玉上尾メディックス,3,2,1,8,,田原愛里,5,■,■,■,■,■,1,1,0,100.0,100.0,0.20,0,0,0,-,0,-,10,0,1,3,5.0,0,0,0,-,1,,,,,,,,
2019-03-24,デンソーエアリービーズ,埼玉上尾メディックス,3,2,1,9,,小口樹葉,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,1,50.0,0,,,,,,,,
2019-03-24,デンソーエアリービーズ,埼玉上尾メディックス,3,2,1,10,L,中川千世,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,66,26,19,53.8,0,,,,,,,,
2019-03-24,デンソーエアリービーズ,埼玉上尾メディックス,3,2,1,12,L,石橋桃子,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-24,デンソーエアリービーズ,埼玉上尾メディックス,3,2,1,15,,鍋谷友理枝,5,■,■,■,■,■,50,16,1,32.0,30.0,3.20,2,1,0,50.0,3,0.60,18,2,0,8,22.2,9,6,1,72.2,21,,,,,,,,
2019-03-24,デンソーエアリービーズ,埼玉上尾メディックス,3,2,1,17,,野村明日香,5,■,■,■,■,■,8,3,1,37.5,25.0,0.60,0,0,0,-,1,0.20,18,1,0,5,12.5,0,0,0,-,5,,,,,,,,
2019-03-24,デンソーエアリービーズ,埼玉上尾メディックス,3,2,1,18,,シニアードジャック,5,■,■,■,■,■,28,14,2,50.0,42.9,2.80,0,0,0,-,7,1.40,9,1,0,5,25.0,0,0,0,-,22,,,,,,,,
2019-03-24,デンソーエアリービーズ,埼玉上尾メディックス,3,2,1,21,,工藤嶺,4,nan,■,■,■,■,47,17,0,36.2,36.2,4.25,6,1,0,16.7,0,-,16,2,1,5,18.8,15,4,5,43.3,19,,,,,,,,
2019-03-24,デンソーエアリービーズ,埼玉上尾メディックス,3,2,1,22,,石田瑞穂,5,□,■,■,■,■,28,8,1,28.6,25.0,1.60,5,2,0,40.0,3,0.60,21,0,0,5,6.0,1,1,0,100.0,11,,,,,,,,
2019-03-24,デンソーエアリービーズ,埼玉上尾メディックス,3,2,1,24,,兵頭由希,3,nan,□,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-,0,,,,,,,,
2019-03-24,デンソーエアリービーズ,埼玉上尾メディックス,3,2,1,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,179,61,6,34.1,30.7,12.20,13,4,0,30.8,14,2.80,105,6,2,35,13.6,100,42,27,55.5,81,167,77,12,46.1,18,3.60,6.9,53.5
