試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-11-01,兵庫デルフィーノ,1,,西澤岳,3,nan,■,■,■,nan,33,12,5,36.4,21.2,4.00,13,4,4,30.8,3,1.00,13,0,1,3,3.8,0,0,0,-,,,,,,,,
2020-11-01,兵庫デルフィーノ,3,,逢沢亘,4,■,■,■,■,nan,9,4,0,44.4,44.4,1.00,0,0,0,-,1,0.25,17,0,4,5,1.5,0,0,0,-,,,,,,,,
2020-11-01,兵庫デルフィーノ,5,,中野将太,4,■,■,■,■,nan,2,1,0,50.0,50.0,0.25,0,0,0,-,1,0.25,10,0,3,1,-5.0,0,0,0,-,,,,,,,,
2020-11-01,兵庫デルフィーノ,6,,浅草大燿,2,□,□,nan,nan,nan,5,0,2,0.0,-40.0,-,0,0,0,-,0,-,0,0,0,0,-,3,1,0,33.3,,,,,,,,
2020-11-01,兵庫デルフィーノ,7,,田中寛人,4,■,■,■,■,nan,17,9,0,52.9,52.9,2.25,0,0,0,-,6,1.50,9,0,0,2,5.6,1,1,0,100.0,,,,,,,,
2020-11-01,兵庫デルフィーノ,8,L,加藤遼太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-01,兵庫デルフィーノ,9,,玉嶋佑樹,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,,,,,,,,
2020-11-01,兵庫デルフィーノ,11,,澁谷杜斗,4,■,■,■,■,nan,23,10,2,43.5,34.8,2.50,1,0,1,0.0,0,-,22,0,2,6,4.5,34,6,18,44.1,,,,,,,,
2020-11-01,兵庫デルフィーノ,12,L,猪岡恭平,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,3,7,36.1,,,,,,,,
2020-11-01,兵庫デルフィーノ,13,,仲村鴻輝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-01,兵庫デルフィーノ,14,,林優作,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-01,兵庫デルフィーノ,15,,藤原郷介,1,■,nan,nan,nan,nan,4,0,2,0.0,-50.0,-,1,0,0,0.0,0,-,1,0,0,0,0.0,1,0,0,0.0,,,,,,,,
2020-11-01,兵庫デルフィーノ,21,,マシューパロット,4,■,■,■,■,nan,37,8,3,21.6,13.5,2.00,6,0,2,0.0,1,0.25,12,0,5,0,-10.4,26,10,8,53.8,,,,,,,,
2020-11-01,兵庫デルフィーノ,22,,奥田晃,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,3,1.00,1,0,0,1,25.0,0,0,0,-,,,,,,,,
2020-11-01,兵庫デルフィーノ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,130,44,14,33.8,23.1,11.00,21,4,7,19.0,15,3.75,86,0,15,19,1.2,83,21,33,45.2,114,50,13,43.9,12,3.00,7.0,56.3
