試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2001-01-21,イトーヨーカドープリオール,東レアローズ,2,3,0,1,,小谷弘美,4,□,□,nan,□,□,8,3,0,37.5,37.5,0.75,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,3
2001-01-21,イトーヨーカドープリオール,東レアローズ,2,3,0,2,,山下祐美子,5,■,■,■,■,■,40,16,2,40.0,35.0,3.20,0,0,0,-,1,0.20,16,0,0,2,3.1,11,9,0,81.8,17
2001-01-21,イトーヨーカドープリオール,東レアローズ,2,3,0,5,,足立留美,5,■,■,■,■,■,34,16,3,47.1,38.2,3.20,0,0,0,-,1,0.20,21,0,4,6,7.1,17,14,0,82.4,17
2001-01-21,イトーヨーカドープリオール,東レアローズ,2,3,0,6,,佐々木雅子,5,■,■,■,■,■,2,1,0,50.0,50.0,0.20,0,0,0,-,1,0.20,14,1,0,5,14.6,0,0,0,-,3
2001-01-21,イトーヨーカドープリオール,東レアローズ,2,3,0,7,,川原恵,2,nan,nan,nan,□,□,0,0,0,,,-,0,0,0,-,4,2.00,1,0,0,0,0.0,1,1,0,100.0,4
2001-01-21,イトーヨーカドープリオール,東レアローズ,2,3,0,8,,田巻由貴子,1,nan,nan,□,nan,nan,3,1,0,33.3,33.3,1.00,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,1
2001-01-21,イトーヨーカドープリオール,東レアローズ,2,3,0,9,L,熊倉由美,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,32,27,0,84.4,0
2001-01-21,イトーヨーカドープリオール,東レアローズ,2,3,0,10,,金田智子,5,■,■,■,■,■,29,13,2,44.8,37.9,2.60,0,0,0,-,1,0.20,13,0,1,4,7.7,19,13,0,68.4,14
2001-01-21,イトーヨーカドープリオール,東レアローズ,2,3,0,14,,鈴木洋美,5,■,■,■,■,■,18,10,1,55.6,50.0,2.00,0,0,0,-,7,1.40,11,0,1,4,9.1,4,1,0,25.0,17
2001-01-21,イトーヨーカドープリオール,東レアローズ,2,3,0,18,,内藤香菜子,2,nan,□,□,nan,nan,1,1,0,100.0,100.0,0.50,0,0,0,-,0,-,2,0,0,1,12.5,1,1,0,100.0,1
2001-01-21,イトーヨーカドープリオール,東レアローズ,2,3,0,19,,三澤由佳,5,■,■,■,■,■,14,5,1,35.7,28.6,1.00,0,0,0,-,2,0.40,23,0,2,8,8.7,6,5,0,83.3,7
2001-01-21,イトーヨーカドープリオール,東レアローズ,2,3,0,22,,山崎望美,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,6.2,3,2,0,66.7,0
2001-01-21,イトーヨーカドープリオール,東レアローズ,2,3,0,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,149,66,9,44.3,38.3,13.20,0,0,0,-,17,3.40,106,1,10,31,8.1,94,73,0,77.7,84
