試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2001-02-10,イトーヨーカドープリオール,日立ベルフィーユ,1,3,0,1,,小谷弘美,3,□,nan,□,□,nan,13,5,1,38.5,30.8,1.67,1,0,0,0.0,0,-,5,0,0,0,0.0,2,2,0,100.0,5
2001-02-10,イトーヨーカドープリオール,日立ベルフィーユ,1,3,0,2,,山下祐美子,4,■,■,■,■,nan,30,9,5,30.0,13.3,2.25,0,0,0,-,1,0.25,9,0,0,0,0.0,11,6,0,54.5,10
2001-02-10,イトーヨーカドープリオール,日立ベルフィーユ,1,3,0,5,,足立留美,4,■,■,■,■,nan,26,9,0,34.6,34.6,2.25,0,0,0,-,1,0.25,13,1,3,4,15.4,15,10,0,66.7,11
2001-02-10,イトーヨーカドープリオール,日立ベルフィーユ,1,3,0,6,,佐々木雅子,4,■,■,■,■,nan,3,2,0,66.7,66.7,0.50,0,0,0,-,0,-,17,0,0,1,1.5,0,0,0,-,2
2001-02-10,イトーヨーカドープリオール,日立ベルフィーユ,1,3,0,7,,川原恵,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-02-10,イトーヨーカドープリオール,日立ベルフィーユ,1,3,0,9,L,熊倉由美,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,31,25,0,80.6,0
2001-02-10,イトーヨーカドープリオール,日立ベルフィーユ,1,3,0,10,,金田智子,4,■,■,■,■,nan,25,11,2,44.0,36.0,2.75,1,0,0,0.0,0,-,11,0,0,3,6.8,15,7,0,46.7,11
2001-02-10,イトーヨーカドープリオール,日立ベルフィーユ,1,3,0,12,,尾上友紀子,2,nan,nan,□,□,nan,9,7,1,77.8,66.7,3.50,0,0,0,-,1,0.50,2,0,1,1,12.5,5,4,0,80.0,8
2001-02-10,イトーヨーカドープリオール,日立ベルフィーユ,1,3,0,14,,鈴木洋美,4,■,■,■,■,nan,19,6,2,31.6,21.1,1.50,0,0,0,-,3,0.75,17,2,3,6,19.4,1,0,0,0.0,11
2001-02-10,イトーヨーカドープリオール,日立ベルフィーユ,1,3,0,18,,内藤香菜子,3,■,■,■,nan,nan,11,6,1,54.5,45.5,2.00,0,0,0,-,2,0.67,10,0,1,3,7.5,0,0,0,-,8
2001-02-10,イトーヨーカドープリオール,日立ベルフィーユ,1,3,0,19,,三澤由佳,1,nan,nan,nan,■,nan,5,1,0,20.0,20.0,1.00,0,0,0,-,1,1.00,6,1,1,2,25.0,2,2,0,100.0,3
2001-02-10,イトーヨーカドープリオール,日立ベルフィーユ,1,3,0,22,,山崎望美,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,4,3,0,75.0,0
2001-02-10,イトーヨーカドープリオール,日立ベルフィーユ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,141,56,12,39.7,31.2,14.00,2,0,0,0.0,9,2.25,91,4,9,20,9.7,86,59,0,68.6,69
