試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2001-01-07,イトーヨーカドープリオール,パイオニアレッドウィングス,1,3,0,1,,小谷弘美,1,nan,nan,nan,□,nan,5,4,0,80.0,80.0,4.00,0,0,0,-,1,1.00,3,0,0,2,16.7,1,1,0,100.0,5,,,,,,,,
2001-01-07,イトーヨーカドープリオール,パイオニアレッドウィングス,1,3,0,2,,山下祐美子,4,■,■,■,■,nan,41,15,3,36.6,29.3,3.75,1,0,1,0.0,2,0.50,17,0,0,2,2.9,14,9,0,64.3,17,,,,,,,,
2001-01-07,イトーヨーカドープリオール,パイオニアレッドウィングス,1,3,0,3,,沖田陽子,1,nan,nan,nan,□,nan,2,2,0,100.0,100.0,2.00,0,0,0,-,0,-,1,0,1,0,0.0,2,2,0,100.0,2,,,,,,,,
2001-01-07,イトーヨーカドープリオール,パイオニアレッドウィングス,1,3,0,5,,足立留美,4,■,■,■,■,nan,31,10,2,32.3,25.8,2.50,0,0,0,-,2,0.50,14,1,0,6,17.9,13,13,0,100.0,13,,,,,,,,
2001-01-07,イトーヨーカドープリオール,パイオニアレッドウィングス,1,3,0,6,,佐々木雅子,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,10,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2001-01-07,イトーヨーカドープリオール,パイオニアレッドウィングス,1,3,0,7,,川原恵,3,nan,□,□,□,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,4,0,1,0,0.0,0,0,0,-,1,,,,,,,,
2001-01-07,イトーヨーカドープリオール,パイオニアレッドウィングス,1,3,0,8,,田巻由貴子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2001-01-07,イトーヨーカドープリオール,パイオニアレッドウィングス,1,3,0,9,L,熊倉由美,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,35,32,0,91.4,0,,,,,,,,
2001-01-07,イトーヨーカドープリオール,パイオニアレッドウィングス,1,3,0,10,,金田智子,4,■,■,■,■,nan,25,8,1,32.0,28.0,2.00,3,0,0,0.0,1,0.25,14,0,2,4,7.1,13,11,0,84.6,9,,,,,,,,
2001-01-07,イトーヨーカドープリオール,パイオニアレッドウィングス,1,3,0,14,,鈴木洋美,4,■,■,■,■,nan,24,10,4,41.7,25.0,2.50,0,0,0,-,6,1.50,7,0,1,3,10.7,3,2,0,66.7,16,,,,,,,,
2001-01-07,イトーヨーカドープリオール,パイオニアレッドウィングス,1,3,0,18,,内藤香菜子,4,■,■,■,■,nan,12,4,0,33.3,33.3,1.00,0,0,0,-,0,-,18,0,0,3,4.2,0,0,0,-,4,,,,,,,,
2001-01-07,イトーヨーカドープリオール,パイオニアレッドウィングス,1,3,0,22,,山崎望美,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,0,,,,,,,,
2001-01-07,イトーヨーカドープリオール,パイオニアレッドウィングス,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,141,54,10,38.3,31.2,13.50,4,0,1,0.0,12,3.00,88,1,5,20,6.8,82,70,0,85.4,67,152,57,12,37.5,10,2.50,8.8,75.6
