月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,兵庫デルフィーノ,3,,山本翔耶,18,3,2,4,2,1,41,16,3,39.0,31.7,0.9,0,0,0,,3,0.2,47,1,3,7,4.3,137,60,36,56.9
12,兵庫デルフィーノ,3,,山本翔耶,7,1,0,0,1,1,6,2,2,33.3,0.0,0.3,1,0,1,0.0,0,0.0,11,0,0,3,6.8,20,6,4,40.0
02,兵庫デルフィーノ,3,,山本翔耶,5,0,1,1,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,1,0,0,1,25.0,16,5,2,37.5
