試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2019-03-17,久光製薬スプリングス,JTマーヴェラス,3,0,1,2,,古藤千鶴,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,19,1,0,7,14.5,0,0,0,-,1,,,,,,,,
2019-03-17,久光製薬スプリングス,JTマーヴェラス,3,0,1,3,,新鍋理沙,3,■,■,■,nan,nan,15,7,0,46.7,46.7,2.33,0,0,0,-,1,0.33,13,1,2,2,7.7,3,1,2,66.7,9,,,,,,,,
2019-03-17,久光製薬スプリングス,JTマーヴェラス,3,0,1,4,,岩坂名奈,3,■,■,■,nan,nan,10,3,0,30.0,30.0,1.00,0,0,0,-,5,1.67,6,0,0,1,4.2,0,0,0,-,8,,,,,,,,
2019-03-17,久光製薬スプリングス,JTマーヴェラス,3,0,1,6,,石井優希,3,■,■,■,nan,nan,40,13,4,32.5,22.5,4.33,4,2,2,50.0,0,-,19,1,1,4,9.2,31,14,8,58.1,14,,,,,,,,
2019-03-17,久光製薬スプリングス,JTマーヴェラス,3,0,1,8,,野本梨佳,3,■,■,■,nan,nan,40,13,1,32.5,30.0,4.33,1,1,0,100.0,0,-,7,0,0,1,3.6,7,2,0,28.6,13,,,,,,,,
2019-03-17,久光製薬スプリングス,JTマーヴェラス,3,0,1,10,L,座安琴希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-17,久光製薬スプリングス,JTマーヴェラス,3,0,1,11,,栄絵里香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-17,久光製薬スプリングス,JTマーヴェラス,3,0,1,12,,今村優香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-17,久光製薬スプリングス,JTマーヴェラス,3,0,1,14,,森谷史佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-17,久光製薬スプリングス,JTマーヴェラス,3,0,1,16,,アキンラデウォフォルケ,3,■,■,■,nan,nan,16,7,1,43.8,37.5,2.33,0,0,0,-,2,0.67,9,1,1,2,13.9,0,0,0,-,10,,,,,,,,
2019-03-17,久光製薬スプリングス,JTマーヴェラス,3,0,1,18,L,戸江真奈,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,3,3,50.0,0,,,,,,,,
2019-03-17,久光製薬スプリングス,JTマーヴェラス,3,0,1,20,,筒井さやか,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,0,1,16.7,0,,,,,,,,
2019-03-17,久光製薬スプリングス,JTマーヴェラス,3,0,1,22,,井上愛里沙,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-17,久光製薬スプリングス,JTマーヴェラス,3,0,1,25,,加藤光,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0,,,,,,,,
2019-03-17,久光製薬スプリングス,JTマーヴェラス,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,121,43,6,35.5,30.6,14.33,5,3,2,60.0,8,2.67,74,4,4,18,10.1,53,20,14,50.9,55,129,35,15,27.1,7,2.33,11.8,59.0
