試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2019-03-09,久光製薬スプリングス,東レアローズ,3,1,1,2,,古藤千鶴,4,■,■,■,■,nan,1,0,1,0.0,-100.0,-,0,0,0,-,0,-,18,0,0,4,5.6,0,0,0,-,0,,,,,,,,
2019-03-09,久光製薬スプリングス,東レアローズ,3,1,1,3,,新鍋理沙,4,■,■,■,■,nan,26,8,2,30.8,23.1,2.00,0,0,0,-,1,0.25,16,3,1,2,20.3,18,10,6,72.2,12,,,,,,,,
2019-03-09,久光製薬スプリングス,東レアローズ,3,1,1,4,,岩坂名奈,4,■,■,■,■,nan,17,5,0,29.4,29.4,1.25,0,0,0,-,7,1.75,9,0,0,1,2.8,0,0,0,-,12,,,,,,,,
2019-03-09,久光製薬スプリングス,東レアローズ,3,1,1,6,,石井優希,4,■,■,■,■,nan,58,22,2,37.9,34.5,5.50,3,1,0,33.3,1,0.25,17,2,0,8,23.5,34,19,10,70.6,25,,,,,,,,
2019-03-09,久光製薬スプリングス,東レアローズ,3,1,1,8,,野本梨佳,4,■,■,■,■,nan,39,13,2,33.3,28.2,3.25,2,1,0,50.0,0,-,19,0,2,3,1.3,5,2,0,40.0,13,,,,,,,,
2019-03-09,久光製薬スプリングス,東レアローズ,3,1,1,10,L,座安琴希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-09,久光製薬スプリングス,東レアローズ,3,1,1,11,,栄絵里香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-09,久光製薬スプリングス,東レアローズ,3,1,1,12,,今村優香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-09,久光製薬スプリングス,東レアローズ,3,1,1,14,,森谷史佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-09,久光製薬スプリングス,東レアローズ,3,1,1,16,,アキンラデウォフォルケ,4,■,■,■,■,nan,21,16,1,76.2,71.4,4.00,0,0,0,-,4,1.00,12,0,0,5,10.4,0,0,0,-,20,,,,,,,,
2019-03-09,久光製薬スプリングス,東レアローズ,3,1,1,18,L,戸江真奈,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,9,4,68.8,0,,,,,,,,
2019-03-09,久光製薬スプリングス,東レアローズ,3,1,1,20,,筒井さやか,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,5,2,66.7,0,,,,,,,,
2019-03-09,久光製薬スプリングス,東レアローズ,3,1,1,22,,井上愛里沙,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-03-09,久光製薬スプリングス,東レアローズ,3,1,1,25,,加藤光,4,□,□,□,□,nan,1,0,0,0.0,0.0,-,1,0,0,0.0,0,-,5,0,0,2,10.0,0,0,0,-,0,,,,,,,,
2019-03-09,久光製薬スプリングス,東レアローズ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,163,64,8,39.3,34.4,16.00,6,2,0,33.3,13,3.25,96,5,3,25,10.9,82,45,22,68.3,82,157,55,6,35.0,8,2.00,9.5,57.1
