試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2019-03-16,KUROBEアクアフェアリーズ,PFUブルーキャッツ,1,,丸山紗季,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,8,1,0,3,21.9,0,0,0,-,1
2019-03-16,KUROBEアクアフェアリーズ,PFUブルーキャッツ,2,,倉見夏乃,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-16,KUROBEアクアフェアリーズ,PFUブルーキャッツ,3,,和才奈々美,4,■,■,■,■,nan,27,11,2,40.7,33.3,2.75,0,0,0,-,3,0.75,15,2,1,5,20.0,29,16,7,67.2,16
2019-03-16,KUROBEアクアフェアリーズ,PFUブルーキャッツ,4,L,馬場ゆりか,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,8,7,63.9,0
2019-03-16,KUROBEアクアフェアリーズ,PFUブルーキャッツ,5,,白崎麻友香,2,■,■,nan,nan,nan,1,1,0,100.0,100.0,0.50,0,0,0,-,0,-,6,1,0,1,20.8,2,0,0,0.0,2
2019-03-16,KUROBEアクアフェアリーズ,PFUブルーキャッツ,6,,綿引菜都美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-16,KUROBEアクアフェアリーズ,PFUブルーキャッツ,7,,雪丸梢,4,■,■,■,■,nan,14,5,1,35.7,28.6,1.25,0,0,0,-,0,-,18,0,2,4,2.8,0,0,0,-,5
2019-03-16,KUROBEアクアフェアリーズ,PFUブルーキャッツ,8,,南美寿希,3,nan,□,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.33,10,1,0,3,17.5,0,0,0,-,2
2019-03-16,KUROBEアクアフェアリーズ,PFUブルーキャッツ,9,,舛田紗淑,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,3,25.0,0,0,0,-,0
2019-03-16,KUROBEアクアフェアリーズ,PFUブルーキャッツ,11,,平谷里奈,4,■,■,■,■,nan,54,16,4,29.6,22.2,4.00,4,1,1,25.0,1,0.25,14,2,0,10,32.1,31,12,9,53.2,19
2019-03-16,KUROBEアクアフェアリーズ,PFUブルーキャッツ,12,,浮島杏加子,4,■,■,■,■,nan,37,21,2,56.8,51.4,5.25,2,2,0,100.0,0,-,13,1,0,6,19.2,2,1,1,75.0,22
2019-03-16,KUROBEアクアフェアリーズ,PFUブルーキャッツ,16,,星加輝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-16,KUROBEアクアフェアリーズ,PFUブルーキャッツ,17,,白岩蘭奈,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,0
2019-03-16,KUROBEアクアフェアリーズ,PFUブルーキャッツ,19,,アールブレヒトフレヤ,4,■,■,■,■,nan,29,13,0,44.8,44.8,3.25,2,0,0,0.0,1,0.25,11,0,0,2,4.5,0,0,0,-,14
2019-03-16,KUROBEアクアフェアリーズ,PFUブルーキャッツ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,162,67,9,41.4,35.8,16.75,8,3,1,37.5,6,1.50,99,8,4,37,16.4,82,37,24,59.8,81
