試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-16,24,,増田純平,4,■,■,■,■,,23,13,0,0.5652173913043478,0.5652173913043478,3.25,1,0,0,0.0,0,-,11,0,1,1,0.0,27,10,7,50.0
2019-11-17,24,,増田純平,4,■,■,■,■,,26,10,2,0.38461538461538464,0.3076923076923077,2.50,2,1,0,50.0,0,-,11,0,2,3,2.3,32,16,9,64.1
2019-11-23,24,,増田純平,4,■,■,■,■,,28,15,5,0.5357142857142857,0.35714285714285715,3.75,4,1,0,25.0,0,-,13,0,1,0,-1.9,30,13,15,68.3
2019-11-30,24,,増田純平,4,■,■,■,■,,26,10,3,0.38461538461538464,0.2692307692307692,2.50,2,1,0,50.0,0,-,11,0,1,2,2.3,28,12,6,53.6
2019-12-07,24,,増田純平,5,■,■,■,■,■,21,8,2,0.3809523809523809,0.2857142857142857,1.60,1,0,0,0.0,0,-,17,0,1,7,8.8,24,11,6,58.3
2019-12-14,24,,増田純平,2,■,■,,,,11,5,0,0.4545454545454545,0.4545454545454545,2.50,1,0,0,0.0,0,-,6,0,2,1,-4.2,9,6,1,72.2
2019-12-15,24,,増田純平,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-21,24,,増田純平,2,,,□,□,,0,0,0,,,-,0,0,0,-,0,-,3,0,2,0,-16.7,2,0,1,25.0
2019-12-22,24,,増田純平,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,3,2,0,66.7
2020-01-12,24,,増田純平,2,,□,■,,,9,3,1,0.3333333333333333,0.2222222222222222,1.50,0,0,0,-,1,0.50,4,0,0,0,0.0,15,7,2,53.3
2020-01-18,24,,増田純平,2,■,,,□,,6,3,0,0.5,0.5,1.50,0,0,0,-,0,-,3,0,0,2,16.7,19,5,8,47.4
2020-01-25,24,,増田純平,4,■,■,■,■,,20,12,3,0.6,0.45,3.00,0,0,0,-,1,0.25,9,0,0,0,0.0,26,7,12,50.0
2020-01-26,24,,増田純平,3,□,■,■,,,16,9,0,0.5625,0.5625,3.00,0,0,0,-,1,0.33,15,1,0,3,11.7,11,8,0,72.7
2020-02-01,24,,増田純平,3,■,■,■,,,23,3,2,0.13043478260869565,0.043478260869565216,1.00,0,0,0,-,0,-,7,0,0,2,7.1,31,9,9,43.5
2020-02-08,24,,増田純平,3,■,■,■,,,12,6,0,0.5,0.5,2.00,0,0,0,-,0,-,8,0,1,1,0.0,26,13,11,71.2
2020-02-09,24,,増田純平,3,■,■,,□,,12,7,0,0.5833333333333334,0.5833333333333334,2.33,0,0,0,-,0,-,13,0,1,5,7.7,17,8,3,55.9
2020-02-15,24,,増田純平,4,□,□,□,□,,4,1,0,0.25,0.25,0.25,0,0,0,-,0,-,10,0,0,4,10.0,7,3,2,57.1
2020-02-16,24,,増田純平,3,■,■,■,,,18,6,2,0.3333333333333333,0.2222222222222222,2.00,0,0,0,-,0,-,9,0,0,1,2.8,28,7,10,42.9
2020-02-22,24,,増田純平,3,□,□,■,,,14,6,1,0.42857142857142855,0.35714285714285715,2.00,1,1,0,100.0,0,-,11,0,1,3,4.5,21,7,8,52.4
2020-02-23,24,,増田純平,5,□,□,□,□,□,6,2,0,0.3333333333333333,0.3333333333333333,0.40,1,0,0,0.0,0,-,4,0,0,1,6.2,7,2,3,50.0
