大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,大分三好ヴァイセアドラー,27,76,112,56,7,50.0,0,0,0,-,0.74,11,0.14,148,2,2,29,29,2.7,8,4,2,62.5,56,11,4,71
レギュラーラウンド,大分三好ヴァイセアドラー,27,76,112,56,7,50.0,0,0,0,-,0.74,11,0.14,148,2,2,29,29,2.7,8,4,2,62.5,56,11,4,71
V.LEAGUE DIVISION1 MEN 2018-19,大分三好ヴァイセアドラー,14,9,12,5,0,41.7,0,0,0,-,0.56,0,-,15,1,0,1,3,10.0,1,1,0,100.0,5,0,1,6
レギュラーラウンド,大分三好ヴァイセアドラー,14,9,12,5,0,41.7,0,0,0,-,0.56,0,-,15,1,0,1,3,10.0,1,1,0,100.0,5,0,1,6
Ｖ・チャレンジリーグⅡ男子 2017/18,近畿クラブスフィーダ,6,23,89,36,3,40.4,1,0,0,0.0,1.57,9,0.39,49,0,2,5,18,10.7,1,0,0,0.0,36,9,2,47
レギュラーラウンド,近畿クラブスフィーダ,6,23,89,36,3,40.4,1,0,0,0.0,1.57,9,0.39,49,0,2,5,18,10.7,1,0,0,0.0,36,9,2,47
Ｖ・チャレンジリーグⅡ男子 2016/17,近畿クラブスフィーダ,7,19,115,49,9,42.6,36,15,6,41.7,2.58,10,0.53,46,1,1,14,16,12.6,0,0,0,-,49,10,2,61
レギュラーラウンド,近畿クラブスフィーダ,7,19,115,49,9,42.6,36,15,6,41.7,2.58,10,0.53,46,1,1,14,16,12.6,0,0,0,-,49,10,2,61
Ｖ・チャレンジリーグⅡ男子 2015/16,近畿クラブスフィーダ,11,27,118,60,17,50.8,24,8,9,33.3,2.22,10,0.37,89,0,2,19,17,6.6,0,0,0,-,60,10,2,72
レギュラーラウンド,近畿クラブスフィーダ,11,27,118,60,17,50.8,24,8,9,33.3,2.22,10,0.37,89,0,2,19,17,6.6,0,0,0,-,60,10,2,72
レギュラーシーズン通算,,65,154,446,206,36,46.2,61,23,15,37.7,1.34,40,0.26,347,4,7,68,83,4.3,10,5,2,60.0,206,40,11,257
通算,,65,154,446,206,36,46.2,61,23,15,37.7,1.34,40,0.26,347,4,7,68,83,4.3,10,5,2,60.0,206,40,11,257
