大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,ウルフドッグス名古屋,26,92,755,354,25,46.9,154,76,4,49.4,3.85,17,0.18,338,6,9,66,90,6.2,380,157,89,53.0,354,17,15,386
レギュラーラウンド,ウルフドッグス名古屋,26,92,755,354,25,46.9,154,76,4,49.4,3.85,17,0.18,338,6,9,66,90,6.2,380,157,89,53.0,354,17,15,386
V.LEAGUE DIVISION1 MEN 2018-19,豊田合成トレフェルサ,32,103,692,315,31,45.5,54,25,5,46.3,3.06,20,0.19,348,9,7,67,95,6.6,347,129,87,49.7,315,20,16,351
レギュラーラウンド,豊田合成トレフェルサ,27,83,564,255,23,45.2,31,16,3,51.6,3.07,19,0.23,267,8,4,51,65,5.8,274,101,64,48.5,255,19,12,286
ファイナル６,豊田合成トレフェルサ,5,20,128,60,8,46.9,23,9,2,39.1,3.00,1,0.05,81,1,3,16,30,9.3,73,28,23,54.1,60,1,4,65
Ｖ・プレミアリーグ男子 2017/18,豊田合成トレフェルサ,31,112,839,410,31,48.9,76,44,4,57.9,3.66,22,0.20,415,11,18,78,113,9.1,355,124,90,47.6,410,22,29,461
レギュラーラウンド,豊田合成トレフェルサ,21,76,528,261,22,49.4,36,22,2,61.1,3.43,15,0.20,287,9,13,51,80,10.2,261,102,62,51.0,261,15,22,298
ファイナル６,豊田合成トレフェルサ,5,19,126,63,3,50.0,14,6,1,42.9,3.32,6,0.32,57,0,3,18,16,4.4,52,16,15,45.2,63,6,3,72
ファイナル３,豊田合成トレフェルサ,3,9,89,46,2,51.7,15,9,0,60.0,5.11,0,-,37,0,1,4,10,6.8,28,3,8,25.0,46,0,1,47
ファイナル,豊田合成トレフェルサ,2,8,96,40,4,41.7,11,7,1,63.6,5.00,1,0.12,34,2,1,5,7,10.3,14,3,5,39.3,40,1,3,44
天皇杯全日本選手権大会,,2,8,61,27,5,44.3,13,5,1,38.5,3.38,2,0.25,32,1,2,5,6,10.2,39,10,19,50.0,27,2,3,32
レギュラーラウンド,,2,8,61,27,5,44.3,13,5,1,38.5,3.38,2,0.25,32,1,2,5,6,10.2,39,10,19,50.0,27,2,3,32
Ｖ・プレミアリーグ男子 2016/17,豊田合成トレフェルサ,29,100,517,241,29,46.6,14,6,1,42.9,2.41,19,0.19,371,6,16,85,141,14.6,331,152,0,45.9,241,19,22,282
レギュラーラウンド,豊田合成トレフェルサ,19,69,353,164,19,46.5,12,6,1,50.0,2.38,13,0.19,263,3,14,58,106,15.5,210,99,0,47.1,164,13,17,194
ファイナル６,豊田合成トレフェルサ,5,17,91,45,6,49.5,1,0,0,0.0,2.65,3,0.18,52,0,1,11,17,9.7,58,23,0,39.7,45,3,1,49
ファイナル３,豊田合成トレフェルサ,3,7,35,16,2,45.7,1,0,0,0.0,2.29,1,0.14,25,0,0,8,9,9.0,27,14,0,51.9,16,1,0,17
ファイナル,豊田合成トレフェルサ,2,7,38,16,2,42.1,0,0,0,-,2.29,2,0.29,31,3,1,8,9,19.5,36,16,0,44.4,16,2,4,22
天皇杯全日本選手権大会,,2,9,38,15,3,39.5,0,0,0,-,1.67,6,0.67,26,0,0,5,12,11.5,26,11,0,42.3,15,6,0,21
レギュラーラウンド,,2,9,38,15,3,39.5,0,0,0,-,1.67,6,0.67,26,0,0,5,12,11.5,26,11,0,42.3,15,6,0,21
Ｖ・プレミアリーグ男子 2015/16,豊田合成トレフェルサ,27,101,553,250,20,45.2,27,6,5,22.2,2.48,15,0.15,358,7,11,52,128,13.4,367,176,0,48.0,250,15,18,283
レギュラーラウンド,豊田合成トレフェルサ,21,79,447,205,17,45.9,25,6,5,24.0,2.59,12,0.15,272,6,9,37,93,13.4,287,138,0,48.1,205,12,15,232
ファイナル６,豊田合成トレフェルサ,5,18,89,37,3,41.6,2,0,0,0.0,2.06,3,0.17,72,1,2,13,29,13.7,68,33,0,48.5,37,3,3,43
ファイナル,豊田合成トレフェルサ,1,4,17,8,0,47.1,0,0,0,-,2.00,0,-,14,0,0,2,6,10.7,12,5,0,41.7,8,0,0,8
Ｖ・プレミアリーグ男子 2014/15,豊田合成トレフェルサ,25,96,550,224,34,40.7,58,21,6,36.2,2.33,16,0.17,320,7,7,57,111,12.6,240,137,0,57.1,224,16,14,254
レギュラーラウンド,豊田合成トレフェルサ,19,71,422,173,29,41.0,48,20,6,41.7,2.44,10,0.14,234,6,6,43,81,13.3,182,105,0,57.7,173,10,12,195
