大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,大分三好ヴァイセアドラー,27,88,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,445,169,123,51.8,0,0,0,0
レギュラーラウンド,大分三好ヴァイセアドラー,27,88,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,445,169,123,51.8,0,0,0,0
V.LEAGUE DIVISION2 MEN 2018-19,大同特殊鋼レッドスター,24,81,220,87,14,39.5,3,0,1,0.0,1.07,12,0.15,114,1,9,16,19,9.4,443,222,102,61.6,87,12,10,109
レギュラーラウンド,大同特殊鋼レッドスター,24,81,220,87,14,39.5,3,0,1,0.0,1.07,12,0.15,114,1,9,16,19,9.4,443,222,102,61.6,87,12,10,109
Ｖ・チャレンジリーグⅠ男子 2017/18,大同特殊鋼レッドスター,21,79,531,211,34,39.7,10,4,3,40.0,2.67,22,0.28,277,6,8,60,68,5.8,421,218,104,64.1,211,22,14,247
レギュラーラウンド,大同特殊鋼レッドスター,21,79,531,211,34,39.7,10,4,3,40.0,2.67,22,0.28,277,6,8,60,68,5.8,421,218,104,64.1,211,22,14,247
Ｖ・チャレンジリーグⅠ男子 2016/17,大同特殊鋼レッドスター,21,77,545,227,41,41.7,10,1,2,10.0,2.95,14,0.18,271,11,7,68,78,13.3,789,500,0,63.4,227,14,18,259
レギュラーラウンド,大同特殊鋼レッドスター,21,77,545,227,41,41.7,10,1,2,10.0,2.95,14,0.18,271,11,7,68,78,13.3,789,500,0,63.4,227,14,18,259
Ｖ・チャレンジリーグⅠ男子 2015/16,大同特殊鋼レッドスター,21,80,631,276,78,43.7,60,20,13,33.3,3.45,11,0.14,302,5,3,52,96,10.4,522,338,0,64.8,276,11,8,295
レギュラーラウンド,大同特殊鋼レッドスター,21,80,631,276,78,43.7,60,20,13,33.3,3.45,11,0.14,302,5,3,52,96,10.4,522,338,0,64.8,276,11,8,295
Ｖ・チャレンジリーグ男子 2014/15,大同特殊鋼レッドスター,22,74,364,138,42,37.9,29,8,7,27.6,1.86,21,0.28,204,0,3,27,53,7.7,505,304,0,60.2,138,21,3,162
レギュラーラウンド,大同特殊鋼レッドスター,22,74,364,138,42,37.9,29,8,7,27.6,1.86,21,0.28,204,0,3,27,53,7.7,505,304,0,60.2,138,21,3,162
レギュラーシーズン通算,,136,479,2291,939,209,41.0,112,33,26,29.5,1.96,80,0.17,1168,23,30,223,314,6.5,3125,1751,329,61.3,939,80,53,1072
通算,,136,479,2291,939,209,41.0,112,33,26,29.5,1.96,80,0.17,1168,23,30,223,314,6.5,3125,1751,329,61.3,939,80,53,1072
