試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-10-27,1,,迫田郭志,3,■,■,■,,,17,4,2,0.23529411764705882,0.11764705882352941,1.33,2,0,1,0.0,0,-,8,1,2,2,12.5,26,9,9,51.9
2019-10-27,3,L,橘裕也,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,9,2,66.7
2019-10-27,4,,山田要平,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-27,5,,井上仁,1,,,■,,,4,1,2,0.25,-0.25,1.00,0,0,0,-,0,-,6,1,1,1,16.7,0,0,0,-
2019-10-27,6,,近江芳樹,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-27,8,,栗山英之,2,■,■,,,,4,3,0,0.75,0.75,1.50,0,0,0,-,0,-,7,0,2,0,-7.1,0,0,0,-
2019-10-27,9,,手塚大,3,■,■,■,,,16,7,1,0.4375,0.375,2.33,2,2,0,100.0,0,-,10,0,3,0,-7.5,16,3,6,37.5
2019-10-27,12,,小田嶋大貴,3,■,■,■,,,3,1,0,0.3333333333333333,0.3333333333333333,0.33,0,0,0,-,0,-,10,1,1,4,17.5,0,0,0,-
2019-10-27,13,,柳町逸太,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-27,15,,谷口渉,2,,□,□,,,3,2,0,0.6666666666666666,0.6666666666666666,1.00,0,0,0,-,0,-,2,0,1,1,0.0,1,0,1,50.0
2019-10-27,16,,手原紳,3,■,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,1,0.33,9,0,0,2,5.6,0,0,0,-
2019-10-27,20,,プレモビッチピーター,3,■,■,■,,,34,19,3,0.5588235294117647,0.47058823529411764,6.33,18,13,0,72.2,0,-,8,0,4,2,-6.2,0,0,0,-
2019-10-27,22,,宮原和輝,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,2,0,100.0
2019-10-27,23,L,小森郁己,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-27,チーム合計,チーム合計,チーム合計,3,,,,,,82,37,8,0.45121951219512196,0.35365853658536583,12.33,22,15,1,68.2,1,0.33,60,3,14,12,4.2,60,23,18,53.3
