月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,5,,饒書涵,7,2,2,2,1,0,20,11,0,55.00000000000001,55.00000000000001,2.857142857142857,0,0,0,,3,0.42857142857142855,36,1,3,14,10.416666666666666,1,1,0,100.0
11,5,,饒書涵,26,7,7,7,4,1,77,48,2,62.33766233766234,59.74025974025974,2.9615384615384617,0,0,0,,14,0.5384615384615384,87,1,8,19,4.310344827586207,10,4,2,50.0
12,5,,饒書涵,20,5,5,5,3,2,65,40,1,61.53846153846154,60.0,3.25,0,0,0,,5,0.25,57,0,5,12,3.0701754385964914,3,1,2,66.66666666666667
01,5,,饒書涵,22,6,6,6,2,2,61,36,1,59.01639344262295,57.377049180327866,2.772727272727273,0,0,0,,10,0.45454545454545453,70,4,4,22,12.142857142857142,4,2,2,75.0
02,5,,饒書涵,12,3,3,3,2,1,46,27,1,58.69565217391305,56.52173913043478,3.8333333333333335,0,0,0,,5,0.4166666666666667,35,0,2,11,6.428571428571429,2,2,0,100.0
