試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2009-04-03,NECレッドロケッツ,久光製薬スプリングス,1,,高橋みゆき,4,■,■,■,■,nan,37,17,0,45.9,45.9,4.25,0,0,0,-,0,-,20,0,2,5,6.2,23,17,0,73.9,17
2009-04-03,NECレッドロケッツ,久光製薬スプリングス,2,,杉山祥子,4,■,■,■,■,nan,25,5,0,20.0,20.0,1.25,0,0,0,-,1,0.25,10,0,0,2,5.0,0,0,0,-,6
2009-04-03,NECレッドロケッツ,久光製薬スプリングス,4,,松崎さ代子,4,■,■,■,■,nan,15,3,1,20.0,13.3,0.75,0,0,0,-,2,0.50,16,0,5,4,6.2,3,3,0,100.0,5
2009-04-03,NECレッドロケッツ,久光製薬スプリングス,5,,フォフィーニャアナパウラ,4,■,■,■,■,nan,76,22,6,28.9,21.1,5.50,4,1,1,25.0,2,0.50,10,0,1,3,7.5,29,19,0,65.5,24
2009-04-03,NECレッドロケッツ,久光製薬スプリングス,6,L,成田郁久美,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,31,25,0,80.6,0
2009-04-03,NECレッドロケッツ,久光製薬スプリングス,7,,中村真美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-03,NECレッドロケッツ,久光製薬スプリングス,8,,渡邊絢子,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,4,2,0,50.0,0
2009-04-03,NECレッドロケッツ,久光製薬スプリングス,9,,有田沙織,4,■,■,■,■,nan,39,12,1,30.8,28.2,3.00,6,1,0,16.7,0,-,14,0,1,4,7.1,0,0,0,-,12
2009-04-03,NECレッドロケッツ,久光製薬スプリングス,10,,秋山美幸,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,14,0,1,8,14.3,0,0,0,-,0
2009-04-03,NECレッドロケッツ,久光製薬スプリングス,11,,内田暁子,2,nan,□,nan,□,nan,1,1,0,100.0,100.0,0.50,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,1
2009-04-03,NECレッドロケッツ,久光製薬スプリングス,12,,筒渕輝恵,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2009-04-03,NECレッドロケッツ,久光製薬スプリングス,18,,安藤典莉子,2,□,nan,□,nan,nan,2,1,0,50.0,50.0,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2009-04-03,NECレッドロケッツ,久光製薬スプリングス,19,,竹内沙耶歌,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-03,NECレッドロケッツ,久光製薬スプリングス,20,L,澁澤夏美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-03,NECレッドロケッツ,久光製薬スプリングス,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,195,61,8,31.3,27.2,15.25,10,2,1,20.0,5,1.25,88,0,10,28,8.0,90,66,0,73.3,66
