試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-02-07,東レアローズ,1,,井上奈々朱,3,■,■,■,nan,nan,5,3,1,60.0,40.0,1.00,0,0,0,-,4,1.33,7,0,1,3,7.1,0,0,0,-,,,,,,,,
2021-02-07,東レアローズ,2,,大野果歩,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-07,東レアローズ,4,,白井美沙紀,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0,0,-,,,,,,,,
2021-02-07,東レアローズ,5,,中田紫乃,3,■,■,■,nan,nan,12,4,0,33.3,33.3,1.33,0,0,0,-,1,0.33,7,0,0,3,10.7,17,3,8,41.2,,,,,,,,
2021-02-07,東レアローズ,6,L,中島未来,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-07,東レアローズ,7,,クランヤナ,3,■,■,■,nan,nan,25,14,0,56.0,56.0,4.67,2,1,0,50.0,1,0.33,11,0,1,7,13.6,0,0,0,-,,,,,,,,
2021-02-07,東レアローズ,8,,小川愛里奈,3,■,■,■,nan,nan,13,8,0,61.5,61.5,2.67,0,0,0,-,2,0.67,7,0,0,1,3.6,0,0,0,-,,,,,,,,
2021-02-07,東レアローズ,9,,黒後愛,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-07,東レアローズ,10,,関菜々巳,3,■,■,■,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,13,1,0,3,13.5,0,0,0,-,,,,,,,,
2021-02-07,東レアローズ,11,L,水杉玲奈,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,3,4,50.0,,,,,,,,
2021-02-07,東レアローズ,12,,石川真佑,3,■,■,■,nan,nan,26,9,2,34.6,26.9,3.00,4,3,0,75.0,1,0.33,15,2,0,2,16.7,15,4,2,33.3,,,,,,,,
2021-02-07,東レアローズ,13,,野呂加南子,3,□,□,□,nan,nan,14,3,0,21.4,21.4,1.00,0,0,0,-,1,0.33,2,0,1,0,-12.5,2,1,0,50.0,,,,,,,,
2021-02-07,東レアローズ,14,,大崎琴未,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,1,0,1,25.0,0,0,0,-,,,,,,,,
2021-02-07,東レアローズ,15,,坂本侑,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-07,東レアローズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,97,42,3,43.3,40.2,14.00,6,4,0,66.7,10,3.33,73,4,3,21,11.6,44,11,14,40.9,100,33,7,33.0,6,2.00,7.8,47.1
