試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-11-21,東レアローズ,1,,井上奈々朱,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-21,東レアローズ,2,,大野果歩,3,■,■,■,nan,nan,7,4,0,57.1,57.1,1.33,0,0,0,-,3,1.00,14,0,0,1,1.8,1,1,0,100.0,,,,,,,,
2020-11-21,東レアローズ,4,,白井美沙紀,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-,,,,,,,,
2020-11-21,東レアローズ,5,,中田紫乃,3,□,□,□,nan,nan,10,2,0,20.0,20.0,0.67,0,0,0,-,0,-,1,0,0,0,0.0,5,1,1,30.0,,,,,,,,
2020-11-21,東レアローズ,6,L,中島未来,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-21,東レアローズ,7,,クランヤナ,3,■,■,■,nan,nan,27,15,0,55.6,55.6,5.00,6,1,0,16.7,1,0.33,16,1,1,8,17.2,0,0,0,-,,,,,,,,
2020-11-21,東レアローズ,8,,小川愛里奈,3,■,■,■,nan,nan,11,3,0,27.3,27.3,1.00,0,0,0,-,0,-,6,0,1,2,4.2,1,1,0,100.0,,,,,,,,
2020-11-21,東レアローズ,9,,黒後愛,3,■,■,■,nan,nan,21,13,0,61.9,61.9,4.33,1,1,0,100.0,1,0.33,5,0,0,4,20.0,10,5,0,50.0,,,,,,,,
2020-11-21,東レアローズ,10,,関菜々巳,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,12,0,0,3,6.2,0,0,0,-,,,,,,,,
2020-11-21,東レアローズ,11,L,水杉玲奈,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,6,2,63.6,,,,,,,,
2020-11-21,東レアローズ,12,,石川真佑,3,■,■,■,nan,nan,30,12,0,40.0,40.0,4.00,4,0,0,0.0,2,0.67,13,1,2,7,17.3,14,8,2,64.3,,,,,,,,
2020-11-21,東レアローズ,13,,野呂加南子,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-11-21,東レアローズ,14,,大崎琴未,1,nan,nan,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-21,東レアローズ,15,,坂本侑,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-21,東レアローズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,108,50,0,46.3,46.3,16.67,11,2,0,18.2,7,2.33,73,2,4,26,10.3,42,22,5,58.3,108,34,9,31.5,4,1.33,10.1,56.6
