試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-01-31,JTマーヴェラス,1,,芥川愛加,4,■,■,■,■,nan,7,1,0,14.3,14.3,0.25,0,0,0,-,3,0.75,11,1,1,3,13.6,0,0,0,-,,,,,,,,
2021-01-31,JTマーヴェラス,2,,林琴奈,4,■,■,■,■,nan,35,17,2,48.6,42.9,4.25,9,6,1,66.7,1,0.25,17,0,0,3,4.4,25,9,9,54.0,,,,,,,,
2021-01-31,JTマーヴェラス,4,,橘井友香,4,□,□,□,□,nan,7,4,1,57.1,42.9,1.00,0,0,0,-,0,-,5,0,0,4,20.0,0,0,0,-,,,,,,,,
2021-01-31,JTマーヴェラス,5,,柴田真果,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,,,,,,,,
2021-01-31,JTマーヴェラス,6,,田中瑞稀,2,■,■,nan,nan,nan,15,5,0,33.3,33.3,2.50,3,2,0,66.7,1,0.50,2,0,1,0,-12.5,12,4,2,41.7,,,,,,,,
2021-01-31,JTマーヴェラス,7,,ヌクジャンタットダオ,4,■,■,■,■,nan,14,6,0,42.9,42.9,1.50,0,0,0,-,3,0.75,21,0,1,6,6.0,0,0,0,-,,,,,,,,
2021-01-31,JTマーヴェラス,8,,籾井あき,4,■,■,■,■,nan,4,4,0,100.0,100.0,1.00,0,0,0,-,0,-,13,1,1,7,19.2,0,0,0,-,,,,,,,,
2021-01-31,JTマーヴェラス,10,,ドルーズアンドレア,4,■,■,■,■,nan,38,21,3,55.3,47.4,5.25,7,6,0,85.7,2,0.50,10,0,3,5,5.0,1,0,1,50.0,,,,,,,,
2021-01-31,JTマーヴェラス,11,,目黒優佳,3,□,nan,□,□,nan,1,0,0,0.0,0.0,-,1,0,0,0.0,0,-,4,0,1,1,0.0,5,2,3,70.0,,,,,,,,
2021-01-31,JTマーヴェラス,13,,西川有喜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-31,JTマーヴェラス,14,,ヒックマンジャスティス,3,nan,□,■,■,nan,18,6,1,33.3,27.8,2.00,2,2,0,100.0,0,-,9,1,0,5,25.0,21,9,3,50.0,,,,,,,,
2021-01-31,JTマーヴェラス,15,L,小幡真子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,4,2,71.4,,,,,,,,
2021-01-31,JTマーヴェラス,16,,和田由紀子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-31,JTマーヴェラス,17,,神田さくら,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-31,JTマーヴェラス,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,139,64,7,46.0,41.0,16.00,22,16,1,72.7,10,2.50,96,3,8,35,10.2,71,28,20,53.5,157,53,7,33.8,5,1.25,7.0,41.8
