試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2007-01-13,日立リヴァーレ,トヨタ車体クインシーズ,1,3,0,1,,黒羽桂子,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2007-01-13,日立リヴァーレ,トヨタ車体クインシーズ,1,3,0,2,,板橋恵,4,■,■,■,■,nan,2,1,0,50.0,50.0,0.25,0,0,0,-,0,-,10,0,1,2,5.0,0,0,0,-,1,,,,,,,,
2007-01-13,日立リヴァーレ,トヨタ車体クインシーズ,1,3,0,3,,松尾留比子,2,nan,□,□,nan,nan,8,2,0,25.0,25.0,1.00,0,0,0,-,0,-,3,0,0,1,8.3,2,2,0,100.0,2,,,,,,,,
2007-01-13,日立リヴァーレ,トヨタ車体クインシーズ,1,3,0,4,,田中弓貴,4,■,■,■,■,nan,15,3,1,20.0,13.3,0.75,0,0,0,-,0,-,11,0,1,3,6.8,24,19,0,79.2,3,,,,,,,,
2007-01-13,日立リヴァーレ,トヨタ車体クインシーズ,1,3,0,8,,井西彩乃,2,□,nan,□,nan,nan,4,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2007-01-13,日立リヴァーレ,トヨタ車体クインシーズ,1,3,0,9,,熊沢美穂,4,■,■,■,■,nan,48,13,1,27.1,25.0,3.25,1,0,0,0.0,2,0.50,13,3,2,3,25.8,2,0,0,0.0,18,,,,,,,,
2007-01-13,日立リヴァーレ,トヨタ車体クインシーズ,1,3,0,11,,海老原めぐみ,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,1,2,8.3,0,0,0,-,0,,,,,,,,
2007-01-13,日立リヴァーレ,トヨタ車体クインシーズ,1,3,0,12,,齋藤加奈子,4,■,■,■,■,nan,25,13,2,52.0,44.0,3.25,0,0,0,-,0,-,13,0,1,6,11.5,25,16,0,64.0,13,,,,,,,,
2007-01-13,日立リヴァーレ,トヨタ車体クインシーズ,1,3,0,13,,田原香理,4,■,■,■,■,nan,27,9,2,33.3,25.9,2.25,0,0,0,-,1,0.25,9,0,0,1,2.8,0,0,0,-,10,,,,,,,,
2007-01-13,日立リヴァーレ,トヨタ車体クインシーズ,1,3,0,14,,嶋田美樹,4,■,■,■,■,nan,19,7,0,36.8,36.8,1.75,0,0,0,-,4,1.00,8,0,0,2,6.2,1,1,0,100.0,11,,,,,,,,
2007-01-13,日立リヴァーレ,トヨタ車体クインシーズ,1,3,0,17,L,井野亜季子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,21,0,84.0,0,,,,,,,,
2007-01-13,日立リヴァーレ,トヨタ車体クインシーズ,1,3,0,20,,水口友見,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,0,0,0.0,0,,,,,,,,
2007-01-13,日立リヴァーレ,トヨタ車体クインシーズ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,148,48,6,32.4,28.4,12.00,1,0,0,0.0,7,1.75,76,3,6,20,10.0,81,59,0,72.8,58,160,67,7,41.9,12,3.00,9.0,68.1
