試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2007-03-04,日立リヴァーレ,久光製薬スプリングス,0,3,0,1,,黒羽桂子,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,10,0,0,1,2.5,0,0,0,-,0
2007-03-04,日立リヴァーレ,久光製薬スプリングス,0,3,0,2,,板橋恵,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2007-03-04,日立リヴァーレ,久光製薬スプリングス,0,3,0,3,,松尾留比子,2,■,□,nan,nan,nan,8,2,2,25.0,0.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,2
2007-03-04,日立リヴァーレ,久光製薬スプリングス,0,3,0,4,,田中弓貴,3,□,■,■,nan,nan,25,8,1,32.0,28.0,2.67,0,0,0,-,0,-,5,0,0,1,5.0,11,7,0,63.6,8
2007-03-04,日立リヴァーレ,久光製薬スプリングス,0,3,0,8,,井西彩乃,3,■,■,■,nan,nan,18,6,1,33.3,27.8,2.00,0,0,0,-,0,-,10,0,1,2,5.0,16,13,0,81.2,6
2007-03-04,日立リヴァーレ,久光製薬スプリングス,0,3,0,10,,山城未沙,1,nan,nan,□,nan,nan,5,1,0,20.0,20.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,5,3,0,60.0,1
2007-03-04,日立リヴァーレ,久光製薬スプリングス,0,3,0,11,,海老原めぐみ,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2007-03-04,日立リヴァーレ,久光製薬スプリングス,0,3,0,12,,齋藤加奈子,3,■,■,■,nan,nan,19,7,0,36.8,36.8,2.33,0,0,0,-,1,0.33,13,1,1,2,10.0,19,12,0,63.2,9
2007-03-04,日立リヴァーレ,久光製薬スプリングス,0,3,0,13,,田原香理,3,■,■,■,nan,nan,14,7,1,50.0,42.9,2.33,0,0,0,-,0,-,12,0,0,1,2.1,0,0,0,-,7
2007-03-04,日立リヴァーレ,久光製薬スプリングス,0,3,0,14,,嶋田美樹,3,■,■,■,nan,nan,16,4,1,25.0,18.8,1.33,0,0,0,-,0,-,6,0,1,3,12.5,2,1,0,50.0,4
2007-03-04,日立リヴァーレ,久光製薬スプリングス,0,3,0,17,L,井野亜季子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,6,0,85.7,0
2007-03-04,日立リヴァーレ,久光製薬スプリングス,0,3,0,21,,二川万里子,2,□,nan,□,nan,nan,3,1,0,33.3,33.3,0.50,0,0,0,-,1,0.50,0,0,0,0,-,0,0,0,-,2
2007-03-04,日立リヴァーレ,久光製薬スプリングス,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,108,36,6,33.3,27.8,12.00,0,0,0,-,2,0.67,61,1,3,10,5.4,60,42,0,70.0,39
