試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2015-11-22,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,1,,岡本侑,3,■,■,■,nan,nan,19,11,2,57.9,47.4,3.67,7,4,1,57.1,2,0.67,8,1,0,3,19.4,11,11,0,100.0,14
2015-11-22,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,2,,尾松航洋,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2015-11-22,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,3,L,長濱裕,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,11,0,84.6,0
2015-11-22,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,4,,今田善仁,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-11-22,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,5,L,大賀惠介,1,nan,nan,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-11-22,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,6,,塩大地,3,■,■,■,nan,nan,6,5,0,83.3,83.3,1.67,0,0,0,-,1,0.33,5,0,0,0,0.0,0,0,0,-,6
2015-11-22,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,7,,田畑翔伍,3,■,■,■,nan,nan,12,8,1,66.7,58.3,2.67,2,2,0,100.0,3,1.00,14,4,4,2,32.1,15,12,0,80.0,15
2015-11-22,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,8,,福田好秀,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,0.0,0,0,0,-,0
2015-11-22,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,9,,内園徹,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2015-11-22,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,10,,松本永志,3,■,■,■,nan,nan,16,7,1,43.8,37.5,2.33,7,0,0,0.0,0,-,13,0,3,0,0.0,0,0,0,-,7
2015-11-22,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,11,,毛利光生,3,■,■,■,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,12,0,2,2,4.2,1,1,0,100.0,1
2015-11-22,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,14,,森田有智夢,3,□,□,□,nan,nan,3,1,1,33.3,0.0,0.33,3,1,1,33.3,0,-,4,1,1,2,32.5,2,1,0,50.0,2
2015-11-22,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,15,,小野義隆,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-,0
2015-11-22,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,19,,黒木隆生,3,■,■,■,nan,nan,13,6,0,46.2,46.2,2.00,0,0,0,-,4,1.33,8,0,1,2,6.2,0,0,0,-,10
2015-11-22,きんでんトリニティーブリッツ,千葉ZELVA,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,71,39,5,54.9,47.9,13.00,19,7,2,36.8,10,3.33,73,6,12,11,11.4,42,36,0,85.7,55
