月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,11,,関田誠大,5,1,1,1,1,1,2,1,0,50.0,50.0,0.4,0,0,0,,3,0.6,14,0,3,4,1.7857142857142858,0,0,0,
11,11,,関田誠大,31,8,7,7,6,1,10,2,0,20.0,20.0,0.3225806451612903,1,0,0,0.0,3,0.0967741935483871,107,5,12,33,9.57943925233645,3,0,0,0.0
12,11,,関田誠大,22,6,6,6,3,1,4,1,0,25.0,25.0,0.18181818181818182,0,0,0,,1,0.045454545454545456,72,3,10,17,6.597222222222222,2,0,1,25.0
01,11,,関田誠大,16,5,5,5,1,0,5,3,0,60.0,60.0,0.3125,0,0,0,,3,0.1875,59,5,5,17,13.559322033898304,1,0,0,0.0
02,11,,関田誠大,17,5,5,5,1,1,8,5,0,62.5,62.5,0.47058823529411764,0,0,0,,8,0.47058823529411764,68,2,6,9,4.044117647058823,1,0,0,0.0
