試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-02-16,トヨタ自動車サンホークス,1,,西村駿佑,2,nan,□,■,nan,nan,14,6,1,0.42857142857142855,0.35714285714285715,3.00,2,1,1,50.0,1,0.50,7,1,1,2,17.9,16,11,3,78.1
2020-02-16,トヨタ自動車サンホークス,2,,渕江陵友,3,■,■,■,nan,nan,4,2,0,0.5,0.5,0.67,0,0,0,-,1,0.33,5,0,1,2,5.0,19,8,2,47.4
2020-02-16,トヨタ自動車サンホークス,3,,浅川成也,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,1,1,0,25.0,0,0,0,-
2020-02-16,トヨタ自動車サンホークス,4,,皆川昂太,1,■,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-
2020-02-16,トヨタ自動車サンホークス,5,,森本浩矢,3,■,■,■,nan,nan,11,3,3,0.2727272727272727,0.0,1.00,0,0,0,-,0,-,7,0,2,1,-3.6,0,0,0,-
2020-02-16,トヨタ自動車サンホークス,11,L,福島孝輝,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,2,3,50.0
2020-02-16,トヨタ自動車サンホークス,12,,石黒拓未,3,□,■,■,nan,nan,9,2,1,0.2222222222222222,0.1111111111111111,0.67,0,0,0,-,1,0.33,4,0,0,0,0.0,0,0,0,-
2020-02-16,トヨタ自動車サンホークス,13,,松下大悟,2,■,■,nan,nan,nan,10,3,1,0.3,0.2,1.50,5,1,0,20.0,1,0.50,4,1,3,1,12.5,13,4,2,38.5
2020-02-16,トヨタ自動車サンホークス,14,,田中一希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-16,トヨタ自動車サンホークス,15,,坂本凱,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-16,トヨタ自動車サンホークス,16,,吉岡衛,3,■,■,■,nan,nan,27,14,2,0.5185185185185185,0.4444444444444444,4.67,5,1,1,20.0,0,-,10,0,3,3,0.0,1,0,0,0.0
2020-02-16,トヨタ自動車サンホークス,17,,渕江祥平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-16,トヨタ自動車サンホークス,18,,上坂将輝,3,■,■,■,nan,nan,3,1,1,0.3333333333333333,0.0,0.33,0,0,0,-,0,-,13,0,0,3,5.8,0,0,0,-
2020-02-16,トヨタ自動車サンホークス,22,,神代優司,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2020-02-16,トヨタ自動車サンホークス,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,78,31,9,0.3974358974358974,0.28205128205128205,10.33,12,3,2,25.0,4,1.33,57,3,12,12,5.3,56,25,10,53.6
