試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-02-21,久光スプリングス,日立リヴァーレ,2,3,0,1,,長岡望悠,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-21,久光スプリングス,日立リヴァーレ,2,3,0,2,,井上美咲,5,■,■,■,■,■,1,1,0,100.0,100.0,0.20,0,0,0,-,2,0.40,12,0,0,1,2.1,1,0,0,0.0,3,,,,,,,,
2021-02-21,久光スプリングス,日立リヴァーレ,2,3,0,5,,井上愛里沙,5,■,■,■,■,■,36,12,1,33.3,30.6,2.40,6,0,1,0.0,1,0.20,29,1,0,12,13.8,16,3,5,34.4,14,,,,,,,,
2021-02-21,久光スプリングス,日立リヴァーレ,2,3,0,6,,石井優希,5,■,■,■,■,■,53,20,2,37.7,34.0,4.00,6,2,0,33.3,3,0.60,16,1,1,3,9.4,24,7,7,43.8,24,,,,,,,,
2021-02-21,久光スプリングス,日立リヴァーレ,2,3,0,8,,野本梨佳,5,■,■,■,■,■,43,9,2,20.9,16.3,1.80,1,0,0,0.0,0,-,17,0,0,5,7.4,31,12,7,50.0,9,,,,,,,,
2021-02-21,久光スプリングス,日立リヴァーレ,2,3,0,10,,座安琴希,4,□,□,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,0,2,25.0,0,,,,,,,,
2021-02-21,久光スプリングス,日立リヴァーレ,2,3,0,12,,今村優香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-21,久光スプリングス,日立リヴァーレ,2,3,0,13,,白澤明香里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-21,久光スプリングス,日立リヴァーレ,2,3,0,16,,アキンラデウォフォルケ,5,■,■,■,■,■,21,13,3,61.9,47.6,2.60,0,0,0,-,8,1.60,9,0,1,2,2.8,0,0,0,-,21,,,,,,,,
2021-02-21,久光スプリングス,日立リヴァーレ,2,3,0,17,,濱松明日香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-21,久光スプリングス,日立リヴァーレ,2,3,0,18,L,戸江真奈,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,7,3,53.1,0,,,,,,,,
2021-02-21,久光スプリングス,日立リヴァーレ,2,3,0,19,,平山詩嫣,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,11,1,0,5,20.5,0,0,0,-,1,,,,,,,,
2021-02-21,久光スプリングス,日立リヴァーレ,2,3,0,20,,荒木彩花,5,■,■,■,■,■,7,4,0,57.1,57.1,0.80,0,0,0,-,5,1.00,12,0,0,3,6.2,0,0,0,-,9,,,,,,,,
2021-02-21,久光スプリングス,日立リヴァーレ,2,3,0,24,,小島絢野,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,1,0,2,30.0,0,0,0,-,1,,,,,,,,
2021-02-21,久光スプリングス,日立リヴァーレ,2,3,0,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,161,59,8,36.6,31.7,11.80,13,2,1,15.4,19,3.80,111,4,2,33,10.6,92,29,24,44.6,82,201,74,9,36.8,4,0.80,15.1,57.4
