試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-02-20,久光スプリングス,岡山シーガルズ,0,3,0,1,,長岡望悠,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,久光スプリングス,岡山シーガルズ,0,3,0,2,,井上美咲,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,3,12.5,0,0,0,-,0,,,,,,,,
2021-02-20,久光スプリングス,岡山シーガルズ,0,3,0,5,,井上愛里沙,3,■,■,■,nan,nan,32,14,0,43.8,43.8,4.67,6,2,0,33.3,1,0.33,7,0,1,2,3.6,0,0,0,-,15,,,,,,,,
2021-02-20,久光スプリングス,岡山シーガルズ,0,3,0,6,,石井優希,3,■,■,■,nan,nan,34,7,1,20.6,17.6,2.33,6,0,1,0.0,0,-,12,2,1,2,18.8,36,20,6,63.9,9,,,,,,,,
2021-02-20,久光スプリングス,岡山シーガルズ,0,3,0,8,,野本梨佳,3,■,■,■,nan,nan,21,3,0,14.3,14.3,1.00,4,0,0,0.0,1,0.33,10,0,0,3,7.5,20,13,3,72.5,4,,,,,,,,
2021-02-20,久光スプリングス,岡山シーガルズ,0,3,0,10,,座安琴希,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,2,1,62.5,0,,,,,,,,
2021-02-20,久光スプリングス,岡山シーガルズ,0,3,0,12,,今村優香,1,nan,nan,□,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,0,,,,,,,,
2021-02-20,久光スプリングス,岡山シーガルズ,0,3,0,13,,白澤明香里,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,0,,,,,,,,
2021-02-20,久光スプリングス,岡山シーガルズ,0,3,0,16,,アキンラデウォフォルケ,3,■,■,■,nan,nan,20,11,2,55.0,45.0,3.67,0,0,0,-,0,-,10,0,1,5,10.0,2,2,0,100.0,11,,,,,,,,
2021-02-20,久光スプリングス,岡山シーガルズ,0,3,0,17,,濱松明日香,1,nan,nan,□,nan,nan,3,2,0,66.7,66.7,2.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,2,,,,,,,,
2021-02-20,久光スプリングス,岡山シーガルズ,0,3,0,18,L,戸江真奈,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,5,0,62.5,0,,,,,,,,
2021-02-20,久光スプリングス,岡山シーガルズ,0,3,0,19,,平山詩嫣,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2021-02-20,久光スプリングス,岡山シーガルズ,0,3,0,20,,荒木彩花,3,■,■,■,nan,nan,5,0,1,0.0,-20.0,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,0,,,,,,,,
2021-02-20,久光スプリングス,岡山シーガルズ,0,3,0,24,,小島絢野,1,nan,nan,□,nan,nan,2,2,0,100.0,100.0,2.00,0,0,0,-,0,-,3,0,1,1,0.0,0,0,0,-,2,,,,,,,,
2021-02-20,久光スプリングス,岡山シーガルズ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,120,39,4,32.5,29.2,13.00,16,2,1,12.5,2,0.67,57,2,6,17,8.3,70,42,10,67.1,43,131,53,7,40.5,6,2.00,8.2,56.9
