試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2013-01-12,久光製薬スプリングス,パイオニアレッドウィングス,3,1,1,1,,長岡望悠,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2013-01-12,久光製薬スプリングス,パイオニアレッドウィングス,3,1,1,2,,古藤千鶴,4,■,■,■,■,nan,3,2,0,66.7,66.7,0.50,0,0,0,-,2,0.50,17,2,0,7,22.1,0,0,0,-,6,,,,,,,,
2013-01-12,久光製薬スプリングス,パイオニアレッドウィングス,3,1,1,3,,新鍋理沙,4,■,■,■,■,nan,31,10,1,32.3,29.0,2.50,2,1,0,50.0,1,0.25,16,0,0,7,10.9,27,19,0,70.4,11,,,,,,,,
2013-01-12,久光製薬スプリングス,パイオニアレッドウィングス,3,1,1,4,,岩坂名奈,4,■,■,■,■,nan,17,5,1,29.4,23.5,1.25,0,0,0,-,2,0.50,15,1,1,6,15.3,0,0,0,-,8,,,,,,,,
2013-01-12,久光製薬スプリングス,パイオニアレッドウィングス,3,1,1,5,,水田祐未,1,nan,nan,nan,□,nan,6,2,1,33.3,16.7,2.00,0,0,0,-,1,1.00,1,0,0,0,0.0,0,0,0,-,3,,,,,,,,
2013-01-12,久光製薬スプリングス,パイオニアレッドウィングス,3,1,1,6,,石井優希,1,nan,nan,nan,□,nan,6,2,0,33.3,33.3,2.00,2,0,0,0.0,0,-,3,0,0,2,16.7,9,9,0,100.0,2,,,,,,,,
2013-01-12,久光製薬スプリングス,パイオニアレッドウィングス,3,1,1,7,,筒井視穂子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2013-01-12,久光製薬スプリングス,パイオニアレッドウィングス,3,1,1,9,,平井香菜子,4,■,■,■,■,nan,28,11,0,39.3,39.3,2.75,0,0,0,-,6,1.50,14,0,1,3,5.4,0,0,0,-,17,,,,,,,,
2013-01-12,久光製薬スプリングス,パイオニアレッドウィングス,3,1,1,10,L,座安琴希,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,17,0,81.0,0,,,,,,,,
2013-01-12,久光製薬スプリングス,パイオニアレッドウィングス,3,1,1,11,,狩野舞子,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2013-01-12,久光製薬スプリングス,パイオニアレッドウィングス,3,1,1,13,,村田しおり,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,2,2,0,100.0,0,,,,,,,,
2013-01-12,久光製薬スプリングス,パイオニアレッドウィングス,3,1,1,14,,パウリノエリサンジェラ,4,■,■,■,■,nan,29,7,3,24.1,13.8,1.75,2,0,0,0.0,5,1.25,9,0,0,4,11.1,20,13,0,65.0,12,,,,,,,,
2013-01-12,久光製薬スプリングス,パイオニアレッドウィングス,3,1,1,20,L,筒井さやか,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2013-01-12,久光製薬スプリングス,パイオニアレッドウィングス,3,1,1,22,,石田瑞穂,4,■,■,■,■,nan,46,14,2,30.4,26.1,3.50,11,2,0,18.2,0,-,22,1,1,13,18.4,1,0,0,0.0,15,,,,,,,,
2013-01-12,久光製薬スプリングス,パイオニアレッドウィングス,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,166,53,8,31.9,27.1,13.25,17,3,0,17.6,17,4.25,98,4,3,42,14.4,80,60,0,75.0,74,189,58,16,30.7,12,3.00,6.4,52.7
