試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-12-05,ジェイテクトSTINGS,1,,藤中優斗,4,■,■,■,■,nan,18,6,0,33.3,33.3,1.50,0,0,0,-,1,0.25,14,0,0,3,5.4,26,15,3,63.5,,,,,,,,
2020-12-05,ジェイテクトSTINGS,2,,金丸晃大,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,ジェイテクトSTINGS,3,,伏見大和,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,ジェイテクトSTINGS,4,,福山汰一,4,■,■,■,■,nan,12,3,0,25.0,25.0,0.75,0,0,0,-,3,0.75,14,0,2,3,1.8,1,0,0,0.0,,,,,,,,
2020-12-05,ジェイテクトSTINGS,5,,饒書涵,4,■,■,■,■,nan,10,7,2,70.0,50.0,1.75,0,0,0,-,3,0.75,12,0,0,1,2.1,2,2,0,100.0,,,,,,,,
2020-12-05,ジェイテクトSTINGS,6,,フォンテレスフェリペ,4,■,■,■,■,nan,30,13,3,43.3,33.3,3.25,6,0,0,0.0,2,0.50,13,0,3,3,0.0,45,24,7,61.1,,,,,,,,
2020-12-05,ジェイテクトSTINGS,7,,柳澤広平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,ジェイテクトSTINGS,10,,小林光輝,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,12,0,1,0,-2.1,1,1,0,100.0,,,,,,,,
2020-12-05,ジェイテクトSTINGS,11,,袴谷亮介,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,,,,,,,,
2020-12-05,ジェイテクトSTINGS,12,L,興梠亮,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,ジェイテクトSTINGS,14,,西田有志,4,■,■,■,■,nan,54,26,6,48.1,37.0,6.50,24,9,4,37.5,1,0.25,17,2,2,7,19.1,0,0,0,-,,,,,,,,
2020-12-05,ジェイテクトSTINGS,16,,久保山尚,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,2,8.3,1,0,0,0.0,,,,,,,,
2020-12-05,ジェイテクトSTINGS,17,L,本間隆太,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,6,2,77.8,,,,,,,,
2020-12-05,ジェイテクトSTINGS,19,,浅野博亮,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-12-05,ジェイテクトSTINGS,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,124,55,11,44.4,35.5,13.75,30,9,4,30.0,10,2.50,89,2,9,19,5.1,85,48,12,63.5,133,63,7,47.4,11,2.75,9.7,60.6
