試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-11-28,ジェイテクトSTINGS,1,,藤中優斗,3,■,■,■,nan,nan,11,4,0,36.4,36.4,1.33,0,0,0,-,1,0.33,13,1,2,1,5.8,16,6,6,56.2,,,,,,,,
2020-11-28,ジェイテクトSTINGS,2,,金丸晃大,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-28,ジェイテクトSTINGS,3,,伏見大和,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-28,ジェイテクトSTINGS,4,,福山汰一,3,■,■,■,nan,nan,8,1,1,12.5,0.0,0.33,0,0,0,-,3,1.00,14,2,1,4,19.6,0,0,0,-,,,,,,,,
2020-11-28,ジェイテクトSTINGS,5,,饒書涵,3,■,■,■,nan,nan,18,7,3,38.9,22.2,2.33,0,0,0,-,2,0.67,10,1,0,2,15.0,0,0,0,-,,,,,,,,
2020-11-28,ジェイテクトSTINGS,6,,フォンテレスフェリペ,3,■,■,■,nan,nan,19,8,0,42.1,42.1,2.67,0,0,0,-,0,-,7,0,0,2,7.1,22,5,10,45.5,,,,,,,,
2020-11-28,ジェイテクトSTINGS,7,,柳澤広平,1,nan,□,nan,nan,nan,6,1,0,16.7,16.7,1.00,0,0,0,-,2,2.00,3,0,0,1,8.3,13,5,4,53.8,,,,,,,,
2020-11-28,ジェイテクトSTINGS,10,,小林光輝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-28,ジェイテクトSTINGS,11,,袴谷亮介,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,2,0,-25.0,0,0,0,-,,,,,,,,
2020-11-28,ジェイテクトSTINGS,12,L,興梠亮,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-28,ジェイテクトSTINGS,14,,西田有志,3,■,■,■,nan,nan,48,22,5,45.8,35.4,7.33,20,8,4,40.0,3,1.00,15,2,3,11,26.7,0,0,0,-,,,,,,,,
2020-11-28,ジェイテクトSTINGS,16,,久保山尚,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,2,0.67,11,0,0,1,2.3,0,0,0,-,,,,,,,,
2020-11-28,ジェイテクトSTINGS,17,L,本間隆太,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,3,3,56.2,,,,,,,,
2020-11-28,ジェイテクトSTINGS,19,,浅野博亮,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-28,ジェイテクトSTINGS,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,110,43,9,39.1,30.9,14.33,20,8,4,40.0,13,4.33,75,6,8,22,12.7,59,19,23,51.7,106,44,3,41.5,6,2.00,3.5,52.3
