試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2019-02-09,岡山シーガルズ,デンソーエアリービーズ,3,0,1,1,,吉田みなみ,2,nan,□,□,nan,nan,3,1,0,33.3,33.3,0.50,0,0,0,-,1,0.50,3,0,1,1,0.0,1,0,0,0.0,2
2019-02-09,岡山シーガルズ,デンソーエアリービーズ,3,0,1,2,,山口舞,1,nan,nan,□,nan,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,1
2019-02-09,岡山シーガルズ,デンソーエアリービーズ,3,0,1,6,,渡邊真恵,3,■,■,■,nan,nan,16,10,0,62.5,62.5,3.33,0,0,0,-,1,0.33,9,2,2,3,25.0,2,0,0,0.0,13
2019-02-09,岡山シーガルズ,デンソーエアリービーズ,3,0,1,7,,佐々木萌,3,■,■,■,nan,nan,24,6,1,25.0,20.8,2.00,1,0,0,0.0,0,-,7,1,1,2,17.9,17,4,2,29.4,7
2019-02-09,岡山シーガルズ,デンソーエアリービーズ,3,0,1,8,,及川真夢,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2019-02-09,岡山シーガルズ,デンソーエアリービーズ,3,0,1,12,,居村杏奈,3,■,■,■,nan,nan,11,4,1,36.4,27.3,1.33,0,0,0,-,3,1.00,10,0,0,2,5.0,0,0,0,-,7
2019-02-09,岡山シーガルズ,デンソーエアリービーズ,3,0,1,14,,宮下遥,3,■,■,■,nan,nan,3,2,0,66.7,66.7,0.67,0,0,0,-,2,0.67,13,0,0,6,11.5,0,0,0,-,4
2019-02-09,岡山シーガルズ,デンソーエアリービーズ,3,0,1,16,L,永間香奈子,3,〇,〇,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,4,1,56.2,0
2019-02-09,岡山シーガルズ,デンソーエアリービーズ,3,0,1,18,,金田修佳,3,■,■,■,nan,nan,39,13,0,33.3,33.3,4.33,1,0,0,0.0,0,-,7,0,0,2,7.1,21,8,3,45.2,13
2019-02-09,岡山シーガルズ,デンソーエアリービーズ,3,0,1,19,L,森田夕貴,2,●,●,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-02-09,岡山シーガルズ,デンソーエアリービーズ,3,0,1,20,,丸山亜季,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-02-09,岡山シーガルズ,デンソーエアリービーズ,3,0,1,21,,高野由里加,3,■,■,■,nan,nan,7,3,1,42.9,28.6,1.00,0,0,0,-,3,1.00,16,1,1,5,12.5,0,0,0,-,7
2019-02-09,岡山シーガルズ,デンソーエアリービーズ,3,0,1,27,,楢崎慈恵,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0,0,-,0
2019-02-09,岡山シーガルズ,デンソーエアリービーズ,3,0,1,28,,川島亜依美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-02-09,岡山シーガルズ,デンソーエアリービーズ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,104,40,3,38.5,35.6,13.33,2,0,0,0.0,10,3.33,73,4,5,22,11.3,49,16,6,38.8,54
