大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,久光製薬スプリングス,24,27,288,89,13,30.9,26,6,4,23.1,3.30,8,0.30,62,0,1,5,16,6.0,117,55,24,57.3,89,8,1,98
プレミアカンファレンス,久光製薬スプリングス,15,23,260,81,11,31.2,23,5,4,21.7,3.52,7,0.30,50,0,0,4,14,5.0,103,51,21,59.7,81,7,0,88
交流戦,久光製薬スプリングス,6,4,28,8,2,28.6,3,1,0,33.3,2.00,1,0.25,12,0,1,1,2,10.4,14,4,3,39.3,8,1,1,10
ファイナル８・Ｂグループ,久光製薬スプリングス,3,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
V.LEAGUE DIVISION1 WOMEN 2018-19,久光製薬スプリングス,21,68,647,244,26,37.7,38,13,4,34.2,3.59,14,0.21,182,2,1,17,47,5.8,125,31,38,40.0,244,14,3,261
Western Conference,久光製薬スプリングス,4,11,55,21,2,38.2,5,1,1,20.0,1.91,3,0.27,21,0,0,0,8,9.5,3,0,0,0.0,21,3,0,24
交流戦,久光製薬スプリングス,7,22,181,69,9,38.1,12,3,0,25.0,3.14,5,0.23,49,1,0,5,14,6.6,29,7,8,37.9,69,5,1,75
ファイナル８,久光製薬スプリングス,7,26,312,117,9,37.5,16,8,2,50.0,4.50,6,0.23,81,1,0,8,16,3.7,71,19,23,43.0,117,6,1,124
ファイナル,久光製薬スプリングス,3,9,99,37,6,37.4,5,1,1,20.0,4.11,0,-,31,0,1,4,9,7.3,22,5,7,38.6,37,0,1,38
Ｖ・プレミアリーグ女子 2017/18,久光製薬スプリングス,30,78,778,274,29,35.2,40,11,2,27.5,3.51,33,0.42,249,1,6,15,67,8.0,71,31,19,57.0,274,33,7,314
レギュラーラウンド,久光製薬スプリングス,21,52,549,201,21,36.6,29,9,0,31.0,3.87,28,0.54,179,1,5,11,51,8.9,44,18,11,53.4,201,28,6,235
ファイナル６,久光製薬スプリングス,5,14,98,29,5,29.6,4,0,2,0.0,2.07,2,0.14,30,0,1,1,9,10.0,8,2,4,50.0,29,2,1,32
ファイナル３,久光製薬スプリングス,2,6,64,21,1,32.8,4,1,0,25.0,3.50,2,0.33,20,0,0,3,4,1.2,11,7,1,68.2,21,2,0,23
ファイナル,久光製薬スプリングス,2,6,67,23,2,34.3,3,1,0,33.3,3.83,1,0.17,20,0,0,0,3,3.8,8,4,3,68.8,23,1,0,24
Ｖ・プレミアリーグ女子 2016/17,久光製薬スプリングス,30,105,501,157,21,31.3,49,15,7,30.6,1.50,23,0.22,115,0,3,9,41,11.0,76,45,0,59.2,157,23,3,183
レギュラーラウンド,久光製薬スプリングス,21,70,248,81,14,32.7,21,6,5,28.6,1.16,16,0.23,60,0,2,4,17,9.7,70,41,0,58.6,81,16,2,99
ファイナル６,久光製薬スプリングス,5,18,21,9,0,42.9,0,0,0,-,0.50,0,-,2,0,0,0,0,0.0,2,1,0,50.0,9,0,0,9
ファイナル３,久光製薬スプリングス,2,7,95,31,3,32.6,10,6,1,60.0,4.43,2,0.29,20,0,0,1,10,12.5,1,0,0,0.0,31,2,0,33
ファイナル,久光製薬スプリングス,2,10,137,36,4,26.3,18,3,1,16.7,3.60,5,0.50,33,0,1,4,14,13.0,3,3,0,100.0,36,5,1,42
皇后杯全日本選手権大会,,2,2,1,1,0,100.0,0,0,0,-,0.50,0,-,0,0,0,0,0,-,0,0,0,-,1,0,0,1
レギュラーラウンド,,2,2,1,1,0,100.0,0,0,0,-,0.50,0,-,0,0,0,0,0,-,0,0,0,-,1,0,0,1
Ｖ・プレミアリーグ女子 2015/16,久光製薬スプリングス,28,70,208,76,13,36.5,4,1,0,25.0,1.09,9,0.13,41,0,2,2,16,13.7,102,55,0,53.9,76,9,2,87
レギュラーラウンド,久光製薬スプリングス,21,52,176,64,12,36.4,4,1,0,25.0,1.23,7,0.13,41,0,2,2,16,13.7,101,55,0,54.5,64,7,2,73
ファイナル６,久光製薬スプリングス,5,11,20,8,1,40.0,0,0,0,-,0.73,0,-,0,0,0,0,0,-,1,0,0,0.0,8,0,0,8
ファイナル３,久光製薬スプリングス,1,5,10,2,0,20.0,0,0,0,-,0.40,2,0.40,0,0,0,0,0,-,0,0,0,-,2,2,0,4
ファイナル,久光製薬スプリングス,1,2,2,2,0,100.0,0,0,0,-,1.00,0,-,0,0,0,0,0,-,0,0,0,-,2,0,0,2
Ｖ・プレミアリーグ女子 2014/15,久光製薬スプリングス,19,24,15,5,2,33.3,3,1,1,33.3,0.21,1,0.04,1,0,0,0,0,0.0,0,0,0,-,5,1,0,6
レギュラーラウンド,久光製薬スプリングス,13,18,11,3,2,27.3,3,1,1,33.3,0.17,0,-,1,0,0,0,0,0.0,0,0,0,-,3,0,0,3
ファイナル６,久光製薬スプリングス,5,4,4,2,0,50.0,0,0,0,-,0.50,1,0.25,0,0,0,0,0,-,0,0,0,-,2,1,0,3
ファイナル,久光製薬スプリングス,1,2,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ女子 2013/14,久光製薬スプリングス,26,50,296,101,23,34.1,23,6,6,26.1,2.02,12,0.24,66,0,0,3,35,13.3,33,17,0,51.5,101,12,0,113
レギュラーラウンド,久光製薬スプリングス,22,43,282,92,22,32.6,23,6,6,26.1,2.14,11,0.26,65,0,0,3,34,13.1,32,16,0,50.0,92,11,0,103
セミファイナルラウンド,久光製薬スプリングス,3,4,3,2,1,66.7,0,0,0,-,0.50,0,-,1,0,0,0,1,25.0,1,1,0,100.0,2,0,0,2
ファイナルラウンド,久光製薬スプリングス,1,3,11,7,0,63.6,0,0,0,-,2.33,1,0.33,0,0,0,0,0,-,0,0,0,-,7,1,0,8
日韓V.LEAGUE TOP MATCH 女子2013,,1,1,5,2,2,40.0,3,0,2,0.0,2.00,0,-,0,0,0,0,0,-,0,0,0,-,2,0,0,2
日韓V.LEAGUE TOP MATCH,,1,1,5,2,2,40.0,3,0,2,0.0,2.00,0,-,0,0,0,0,0,-,0,0,0,-,2,0,0,2
サマーリーグ女子 2013,久光製薬スプリングス,1,4,55,18,5,32.7,2,0,0,0.0,4.50,2,0.50,12,0,0,0,1,2.1,0,0,0,-,18,2,0,20
サマーリーグ,久光製薬スプリングス,1,4,55,18,5,32.7,2,0,0,0.0,4.50,2,0.50,12,0,0,0,1,2.1,0,0,0,-,18,2,0,20
Ｖ・プレミアリーグ女子 2012/13,久光製薬スプリングス,1,1,1,1,0,100.0,1,1,0,100.0,1.00,0,-,0,0,0,0,0,-,0,0,0,-,1,0,0,1
レギュラーラウンド,久光製薬スプリングス,1,1,1,1,0,100.0,1,1,0,100.0,1.00,0,-,0,0,0,0,0,-,0,0,0,-,1,0,0,1
Ｖ・プレミアリーグ女子 2011/12,久光製薬スプリングス,24,24,165,54,12,32.7,19,4,4,21.1,2.25,4,0.17,40,0,1,6,8,7.0,1,0,0,0.0,54,4,1,59
レギュラーラウンド,久光製薬スプリングス,20,23,159,52,11,32.7,18,4,4,22.2,2.26,4,0.17,38,0,1,5,7,6.7,1,0,0,0.0,52,4,1,57
セミファイナルラウンド,久光製薬スプリングス,3,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
ファイナルラウンド,久光製薬スプリングス,1,1,6,2,1,33.3,1,0,0,0.0,2.00,0,-,2,0,0,1,1,12.5,0,0,0,-,2,0,0,2
サマーリーグ女子 2011,久光製薬スプリングス,3,10,102,36,12,35.3,31,9,6,29.0,3.60,7,0.70,34,0,2,3,9,11.3,6,3,0,50.0,36,7,2,45
サマーリーグ,久光製薬スプリングス,3,10,102,36,12,35.3,31,9,6,29.0,3.60,7,0.70,34,0,2,3,9,11.3,6,3,0,50.0,36,7,2,45
Ｖ・プレミアリーグ女子 2010/11,久光製薬スプリングス,6,2,5,3,0,60.0,0,0,0,-,1.50,0,-,2,0,0,2,0,0.0,9,2,0,22.2,3,0,0,3
レギュラーラウンド,久光製薬スプリングス,6,2,5,3,0,60.0,0,0,0,-,1.50,0,-,2,0,0,2,0,0.0,9,2,0,22.2,3,0,0,3
レギュラーシーズン通算,,157,321,1955,676,106,34.6,142,38,21,26.8,2.11,82,0.26,518,2,11,37,163,8.6,406,194,43,53.1,676,82,13,771
通算,,216,466,3067,1061,158,34.6,239,67,36,28.0,2.28,113,0.24,804,3,16,62,240,7.9,540,239,81,51.8,1061,113,19,1193
