大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,久光製薬スプリングス,24,60,154,49,4,31.8,2,1,0,50.0,0.82,7,0.12,36,0,5,2,17,24.3,73,23,33,54.1,49,7,5,61
プレミアカンファレンス,久光製薬スプリングス,15,32,63,19,2,30.2,2,1,0,50.0,0.59,3,0.09,12,0,1,1,5,16.7,29,8,12,48.3,19,3,1,23
交流戦,久光製薬スプリングス,6,19,79,30,2,38.0,0,0,0,-,1.58,4,0.21,24,0,4,1,12,28.1,44,15,21,58.0,30,4,4,38
ファイナル８・Ｂグループ,久光製薬スプリングス,3,9,12,0,0,0.0,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
V.LEAGUE DIVISION1 WOMEN 2018-19,久光製薬スプリングス,13,32,65,24,6,36.9,1,0,0,0.0,0.75,7,0.22,47,0,0,3,8,2.7,115,33,42,47.0,24,7,0,31
Western Conference,久光製薬スプリングス,4,8,2,1,0,50.0,0,0,0,-,0.12,1,0.12,0,0,0,0,0,-,0,0,0,-,1,1,0,2
交流戦,久光製薬スプリングス,9,24,63,23,6,36.5,1,0,0,0.0,0.96,6,0.25,47,0,0,3,8,2.7,115,33,42,47.0,23,6,0,29
レギュラーシーズン通算,,34,83,207,73,10,35.3,3,1,0,33.3,0.88,14,0.17,83,0,5,5,25,12.0,188,56,75,49.7,73,14,5,92
通算,,37,92,219,73,10,33.3,3,1,0,33.3,0.79,14,0.15,83,0,5,5,25,12.0,188,56,75,49.7,73,14,5,92
