大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
ファイナル６,久光製薬スプリングス,5,20,221,63,12,28.5,7,2,0,28.6,3.15,6,0.30,91,1,1,3,20,6.9,154,70,38,57.8,63,6,2,71
ファイナル３,久光製薬スプリングス,2,6,81,29,4,35.8,3,1,0,33.3,4.83,2,0.33,27,0,1,0,10,13.0,41,22,4,58.5,29,2,1,32
ファイナル,久光製薬スプリングス,2,6,68,32,1,47.1,1,0,0,0.0,5.33,1,0.17,21,0,0,3,4,1.2,32,15,7,57.8,32,1,0,33
Ｖ・プレミアリーグ女子 2016/17,久光製薬スプリングス,30,117,1144,377,50,33.0,63,14,9,22.2,3.22,23,0.20,490,4,7,36,174,10.8,1109,734,0,66.2,377,23,11,411
レギュラーラウンド,久光製薬スプリングス,21,78,731,241,33,33.0,28,6,6,21.4,3.09,17,0.22,323,3,7,25,117,11.7,743,493,0,66.4,241,17,10,268
ファイナル６,久光製薬スプリングス,5,22,246,80,7,32.5,16,2,1,12.5,3.64,3,0.14,84,0,0,6,31,9.2,209,137,0,65.6,80,3,0,83
ファイナル３,久光製薬スプリングス,2,7,55,17,4,30.9,10,2,1,20.0,2.43,1,0.14,40,0,0,2,17,10.6,75,49,0,65.3,17,1,0,18
ファイナル,久光製薬スプリングス,2,10,112,39,6,34.8,9,4,1,44.4,3.9,2,0.20,43,1,0,3,9,7.6,82,55,0,67.1,39,2,1,42
皇后杯全日本選手権大会,,2,7,66,23,7,34.8,2,0,0,0.0,3.29,1,0.14,32,0,0,2,11,8.6,81,46,0,56.8,23,1,0,24
レギュラーラウンド,,2,7,66,23,7,34.8,2,0,0,0.0,3.29,1,0.14,32,0,0,2,11,8.6,81,46,0,56.8,23,1,0,24
Ｖ・プレミアリーグ女子 2015/16,久光製薬スプリングス,28,105,1163,394,53,33.9,55,19,4,34.5,3.75,38,0.36,386,3,11,19,161,13.5,1203,767,0,63.8,394,38,14,446
レギュラーラウンド,久光製薬スプリングス,21,80,877,305,38,34.8,40,14,3,35.0,3.81,32,0.40,279,2,9,16,112,13.3,899,574,0,63.8,305,32,11,348
ファイナル６,久光製薬スプリングス,5,16,199,59,11,29.6,14,5,1,35.7,3.69,3,0.19,64,1,2,3,28,15.0,208,137,0,65.9,59,3,3,65
ファイナル３,久光製薬スプリングス,1,5,46,17,1,37.0,0,0,0,-,3.4,2,0.40,22,0,0,0,9,10.2,46,30,0,65.2,17,2,0,19
ファイナル,久光製薬スプリングス,1,4,41,13,3,31.7,1,0,0,0.0,3.25,1,0.25,21,0,0,0,12,14.3,50,26,0,52.0,13,1,0,14
Ｖ・プレミアリーグ女子 2014/15,久光製薬スプリングス,27,99,1022,356,52,34.8,82,23,5,28.0,3.6,37,0.37,349,3,5,23,100,9.2,791,528,0,66.8,356,37,8,401
レギュラーラウンド,久光製薬スプリングス,21,77,762,276,37,36.2,72,20,5,27.8,3.58,34,0.44,256,3,4,20,78,10.0,602,385,0,64.0,276,34,7,317
ファイナル６,久光製薬スプリングス,5,18,215,72,14,33.5,8,3,0,37.5,4.0,3,0.17,82,0,1,3,20,7.1,146,113,0,77.4,72,3,1,76
ファイナル,久光製薬スプリングス,1,4,45,8,1,17.8,2,0,0,0.0,2.0,0,-,11,0,0,0,2,4.5,43,30,0,69.8,8,0,0,8
Ｖ・プレミアリーグ女子 2013/14,久光製薬スプリングス,31,97,852,293,66,34.4,54,13,8,24.1,3.02,35,0.36,322,4,13,26,142,15.5,637,372,0,58.4,293,35,17,345
レギュラーラウンド,久光製薬スプリングス,27,84,727,252,55,34.7,44,9,7,20.5,3.0,32,0.38,282,4,13,23,126,16.3,535,316,0,59.1,252,32,17,301
セミファイナルラウンド,久光製薬スプリングス,3,9,92,29,8,31.5,7,3,1,42.9,3.22,3,0.33,28,0,0,3,11,9.8,76,38,0,50.0,29,3,0,32
ファイナルラウンド,久光製薬スプリングス,1,4,33,12,3,36.4,3,1,0,33.3,3.0,0,-,12,0,0,0,5,10.4,26,18,0,69.2,12,0,0,12
日韓V.LEAGUE TOP MATCH 女子2013,,1,3,17,9,1,52.9,1,1,0,100.0,3.0,0,-,9,0,0,0,6,16.7,18,10,0,55.6,9,0,0,9
日韓V.LEAGUE TOP MATCH,,1,3,17,9,1,52.9,1,1,0,100.0,3.0,0,-,9,0,0,0,6,16.7,18,10,0,55.6,9,0,0,9
Ｖ・プレミアリーグ女子 2012/13,久光製薬スプリングス,29,94,966,336,55,34.8,71,19,7,26.8,3.57,22,0.23,324,4,9,34,115,12.3,662,439,0,66.3,336,22,13,371
レギュラーラウンド,久光製薬スプリングス,25,84,865,309,52,35.7,63,18,7,28.6,3.68,19,0.23,295,4,7,28,112,12.7,589,387,0,65.7,309,19,11,339
セミファイナルラウンド,久光製薬スプリングス,3,7,64,16,3,25.0,4,1,0,25.0,2.29,2,0.29,21,0,2,3,2,10.0,60,44,0,73.3,16,2,2,20
ファイナルラウンド,久光製薬スプリングス,1,3,37,11,0,29.7,4,0,0,0.0,3.67,1,0.33,8,0,0,3,1,3.1,13,8,0,61.5,11,1,0,12
Ｖ・プレミアリーグ女子 2011/12,久光製薬スプリングス,23,12,92,40,9,43.5,5,0,2,0.0,3.33,1,0.08,26,1,0,3,13,16.3,71,42,0,59.2,40,1,1,42
レギュラーラウンド,久光製薬スプリングス,21,10,67,30,6,44.8,5,0,2,0.0,3.0,0,-,18,0,0,2,8,11.1,53,34,0,64.2,30,0,0,30
セミファイナルラウンド,久光製薬スプリングス,2,2,25,10,3,40.0,0,0,0,-,5.0,1,0.50,8,1,0,1,5,28.1,18,8,0,44.4,10,1,1,12
サマーリーグ女子 2011,久光製薬スプリングス,3,10,111,46,8,41.4,20,3,4,15.0,4.6,5,0.50,36,2,1,2,19,21.0,49,32,0,65.3,46,5,3,54
サマーリーグ,久光製薬スプリングス,3,10,111,46,8,41.4,20,3,4,15.0,4.6,5,0.50,36,2,1,2,19,21.0,49,32,0,65.3,46,5,3,54
Ｖ・プレミアリーグ女子 2010/11,久光製薬スプリングス,25,38,244,84,18,34.4,18,6,3,33.3,2.21,2,0.05,86,3,2,3,25,12.6,164,105,0,64.0,84,2,5,91
レギュラーラウンド,久光製薬スプリングス,25,38,244,84,18,34.4,18,6,3,33.3,2.21,2,0.05,86,3,2,3,25,12.6,164,105,0,64.0,84,2,5,91
レギュラーシーズン通算,,222,652,6513,2273,347,34.9,432,120,49,27.8,3.49,189,0.29,2318,36,61,160,829,11.4,4885,2969,267,63.5,2273,189,97,2559
通算,,282,864,8941,3087,474,34.5,594,163,61,27.4,3.57,234,0.27,3188,44,74,203,1121,10.9,6647,4012,399,63.4,3087,234,118,3439
