試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-12-14,1,,富松崇彰,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-14,2,,高橋健太郎,3,■,■,■,,,13,9,0,0.6923076923076923,0.6923076923076923,3.00,0,0,0,-,2,0.67,9,0,4,1,-8.3,0,0,0,-
2019-12-14,4,,ルジェアントニン,3,■,■,■,,,32,17,1,0.53125,0.5,5.67,20,11,1,55.0,0,-,16,1,2,6,12.5,0,0,0,-
2019-12-14,5,,米山裕太,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-14,6,,落合一貴,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-14,7,,峯村雄大,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,4,0,1,2,6.2,5,4,0,80.0
2019-12-14,8,,瀬戸口竜矢,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2019-12-14,10,,星野秀知,3,■,■,■,,,18,8,0,0.4444444444444444,0.4444444444444444,2.67,3,1,0,33.3,0,-,9,2,0,1,25.0,19,12,2,68.4
2019-12-14,11,,戸嵜嵩大,3,■,■,■,,,21,11,0,0.5238095238095238,0.5238095238095238,3.67,4,4,0,100.0,2,0.67,10,0,2,1,-2.5,22,10,7,61.4
2019-12-14,14,,酒井啓輔,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2019-12-14,15,,李博,3,■,■,■,,,13,5,0,0.38461538461538464,0.38461538461538464,1.67,0,0,0,-,2,0.67,10,1,1,5,20.0,0,0,0,-
2019-12-14,18,,鈴木悠二,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-
2019-12-14,21,,藤井直伸,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,16,1,0,7,17.2,1,0,0,0.0
2019-12-14,22,L,井手智,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,8,6,78.6
2019-12-14,チーム合計,チーム合計,チーム合計,3,,,,,,97,50,1,0.5154639175257731,0.5051546391752577,16.67,27,16,1,59.3,6,2.00,78,5,11,23,10.3,61,34,15,68.0
