試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2014-01-19,パイオニアレッドウィングス,東レアローズ,0,3,0,1,,アレクサンドラツルンチェヴィッチ,3,■,□,□,nan,nan,7,3,1,42.9,28.6,1.00,0,0,0,-,1,0.33,2,0,0,1,12.5,2,0,0,0.0,4,,,,,,,,
2014-01-19,パイオニアレッドウィングス,東レアローズ,0,3,0,2,,香野晶子,3,■,■,■,nan,nan,12,4,0,33.3,33.3,1.33,0,0,0,-,0,-,10,0,2,3,7.5,0,0,0,-,4,,,,,,,,
2014-01-19,パイオニアレッドウィングス,東レアローズ,0,3,0,3,,横田千里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2014-01-19,パイオニアレッドウィングス,東レアローズ,0,3,0,5,,服部晃佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2014-01-19,パイオニアレッドウィングス,東レアローズ,0,3,0,6,,林蓉子,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,3,15.0,5,1,0,20.0,0,,,,,,,,
2014-01-19,パイオニアレッドウィングス,東レアローズ,0,3,0,8,,今野加奈子,3,□,■,■,nan,nan,38,12,4,31.6,21.1,4.00,5,0,0,0.0,0,-,6,0,0,1,4.2,2,2,0,100.0,12,,,,,,,,
2014-01-19,パイオニアレッドウィングス,東レアローズ,0,3,0,9,,三橋聡恵,3,■,■,■,nan,nan,16,7,3,43.8,25.0,2.33,0,0,0,-,1,0.33,7,0,0,2,7.1,22,14,0,63.6,8,,,,,,,,
2014-01-19,パイオニアレッドウィングス,東レアローズ,0,3,0,10,,浅津ゆうこ,3,■,■,■,nan,nan,21,7,1,33.3,28.6,2.33,0,0,0,-,3,1.00,10,0,0,4,10.0,2,0,0,0.0,10,,,,,,,,
2014-01-19,パイオニアレッドウィングス,東レアローズ,0,3,0,12,,服部梨花,3,□,□,□,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1,,,,,,,,
2014-01-19,パイオニアレッドウィングス,東レアローズ,0,3,0,13,L,田村翔子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2014-01-19,パイオニアレッドウィングス,東レアローズ,0,3,0,16,,持丸結美子,3,■,■,■,nan,nan,6,2,0,33.3,33.3,0.67,0,0,0,-,0,-,11,0,1,7,15.9,24,11,0,45.8,2,,,,,,,,
2014-01-19,パイオニアレッドウィングス,東レアローズ,0,3,0,20,L,吉田真未,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,3,0,50.0,0,,,,,,,,
2014-01-19,パイオニアレッドウィングス,東レアローズ,0,3,0,24,,冨永こよみ,3,■,■,■,nan,nan,3,1,0,33.3,33.3,0.33,1,0,0,0.0,2,0.67,12,2,0,5,23.8,0,0,0,-,5,,,,,,,,
2014-01-19,パイオニアレッドウィングス,東レアローズ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,104,37,9,35.6,26.9,12.33,6,0,0,0.0,7,2.33,63,2,3,26,12.9,63,31,0,49.2,46,103,50,5,48.5,3,1.00,16.5,53.3
