大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2020-21 V.LEAGUE DIVISION1 MEN,ジェイテクトSTINGS,19,77,199,96,10,48.2,0,0,0,-,1.25,47,0.61,296,5,3,24,70,6.6,30,14,12,66.7,96,47,8,151
レギュラーラウンド,ジェイテクトSTINGS,19,77,199,96,10,48.2,0,0,0,-,1.25,47,0.61,296,5,3,24,70,6.6,30,14,12,66.7,96,47,8,151
2019-20 V.LEAGUE DIVISION1 MEN,ジェイテクトSTINGS,29,47,94,55,2,58.5,0,0,0,-,1.17,21,0.45,170,1,8,25,30,6.0,8,3,3,56.2,55,21,9,85
レギュラーラウンド,ジェイテクトSTINGS,27,47,94,55,2,58.5,0,0,0,-,1.17,21,0.45,170,1,8,25,30,6.0,8,3,3,56.2,55,21,9,85
セミファイナル（３位決定戦）,ジェイテクトSTINGS,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
ファイナル,ジェイテクトSTINGS,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
V.LEAGUE DIVISION1 MEN 2018-19,ジェイテクトSTINGS,25,74,209,114,12,54.5,2,2,0,100.0,1.54,30,0.41,205,3,4,28,33,4.0,15,9,3,70.0,114,30,7,151
レギュラーラウンド,ジェイテクトSTINGS,25,74,209,114,12,54.5,2,2,0,100.0,1.54,30,0.41,205,3,4,28,33,4.0,15,9,3,70.0,114,30,7,151
Ｖ・プレミアリーグ男子 2017/18,ジェイテクトSTINGS,26,85,209,104,10,49.8,0,0,0,-,1.22,41,0.48,280,7,5,46,53,4.9,18,5,8,50.0,104,41,12,157
レギュラーラウンド,ジェイテクトSTINGS,21,66,171,89,7,52.0,0,0,0,-,1.35,33,0.50,223,6,4,36,42,5.2,13,3,6,46.2,89,33,10,132
ファイナル６,ジェイテクトSTINGS,5,19,38,15,3,39.5,0,0,0,-,0.79,8,0.42,57,1,1,10,11,3.9,5,2,2,60.0,15,8,2,25
天皇杯全日本選手権大会,,1,4,12,6,1,50.0,0,0,0,-,1.50,3,0.75,12,0,0,2,0,-4.2,0,0,0,-,6,3,0,9
レギュラーラウンド,,1,4,12,6,1,50.0,0,0,0,-,1.50,3,0.75,12,0,0,2,0,-4.2,0,0,0,-,6,3,0,9
Ｖ・プレミアリーグ男子 2016/17,ジェイテクトSTINGS,25,44,84,51,3,60.7,0,0,0,-,1.16,12,0.27,111,0,3,7,34,9.8,4,3,0,75.0,51,12,3,66
レギュラーラウンド,ジェイテクトSTINGS,17,21,22,11,2,50.0,0,0,0,-,0.52,5,0.24,35,0,1,2,10,9.4,1,1,0,100.0,11,5,1,17
ファイナル６,ジェイテクトSTINGS,5,16,46,30,0,65.2,0,0,0,-,1.88,4,0.25,48,0,1,5,12,7.9,2,1,0,50.0,30,4,1,35
ファイナル３,ジェイテクトSTINGS,3,7,16,10,1,62.5,0,0,0,-,1.43,3,0.43,28,0,1,0,12,13.6,1,1,0,100.0,10,3,1,14
天皇杯全日本選手権大会,,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,109,285,695,365,33,52.5,2,2,0,100.0,1.28,136,0.48,929,15,20,115,185,5.7,67,30,24,62.7,365,136,35,536
通算,,126,331,807,426,38,52.8,2,2,0,100.0,1.29,154,0.47,1074,16,23,132,220,5.7,75,34,26,62.7,426,154,39,619
